hh_id               itime                                     day
15527          10, 10, 10                49(10), 129(26), 209(42)
15528          10, 10, 10                48(10), 128(26), 208(42)
15529          10, 10, 10                47(10), 127(26), 207(42)
15530          10, 10, 10                46(10), 126(26), 206(42)
15531          10, 10, 10                 45(9), 125(25), 205(41)
15532          10, 10, 10                 44(9), 124(25), 204(41)
15533          10, 10, 10                 43(9), 123(25), 203(41)
15534          10, 10, 10                 42(9), 122(25), 202(41)
15535          10, 10, 10                 41(9), 121(25), 201(41)
15536          10, 10, 10                 40(8), 120(24), 200(40)
15537          10, 10, 10                 39(8), 119(24), 199(40)
15538          10, 10, 10                 38(8), 118(24), 198(40)
15539          10, 10, 10                 37(8), 117(24), 197(40)
15540          10, 10, 10                 36(8), 116(24), 196(40)
15541          10, 10, 10                 35(7), 115(23), 195(39)
15542          10, 10, 10                 34(7), 114(23), 194(39)
15543          10, 10, 10                 33(7), 113(23), 193(39)
15544          10, 10, 10                 32(7), 112(23), 192(39)
15545          10, 10, 10                 31(7), 111(23), 191(39)
15546          10, 10, 10                 30(6), 110(22), 190(38)
15547          10, 10, 10                 29(6), 109(22), 189(38)
15548          10, 10, 10                 28(6), 108(22), 188(38)
15549          10, 10, 10                 27(6), 107(22), 187(38)
15550          10, 10, 10                 26(6), 106(22), 186(38)
15551          10, 10, 10                 25(5), 105(21), 185(37)
15552          10, 10, 10                 24(5), 104(21), 184(37)
15553          10, 10, 10                 23(5), 103(21), 183(37)
15554          10, 10, 10                 22(5), 102(21), 182(37)
15555          10, 10, 10                 21(5), 101(21), 181(37)
15556          10, 10, 10                 20(4), 100(20), 180(36)
15557          10, 10, 10                  19(4), 99(20), 179(36)
15558          10, 10, 10                  18(4), 98(20), 178(36)
15559          10, 10, 10                  17(4), 97(20), 177(36)
15560          10, 10, 10                  16(4), 96(20), 176(36)
15561          10, 10, 10                  15(3), 95(19), 175(35)
15562          10, 10, 10                  14(3), 94(19), 174(35)
15563          10, 10, 10                  13(3), 93(19), 173(35)
15564          10, 10, 10                  12(3), 92(19), 172(35)
15565          10, 10, 10                  11(3), 91(19), 171(35)
15566          10, 10, 10                  10(2), 90(18), 170(34)
15567          10, 10, 10                80(16), 160(32), 240(48)
15568          10, 10, 10                79(16), 159(32), 239(48)
15569          10, 10, 10                78(16), 158(32), 238(48)
15570          10, 10, 10                77(16), 157(32), 237(48)
15571          10, 10, 10                76(16), 156(32), 236(48)
15572          10, 10, 10                75(15), 155(31), 235(47)
15573          10, 10, 10                74(15), 154(31), 234(47)
15574          10, 10, 10                73(15), 153(31), 233(47)
15575          10, 10, 10                72(15), 152(31), 232(47)
15576          10, 10, 10                71(15), 151(31), 231(47)
15577          10, 10, 10                70(14), 150(30), 230(46)
15578          10, 10, 10                69(14), 149(30), 229(46)
15579          10, 10, 10                68(14), 148(30), 228(46)
15580          10, 10, 10                67(14), 147(30), 227(46)
15581          10, 10, 10                66(14), 146(30), 226(46)
15582          10, 10, 10                65(13), 145(29), 225(45)
15583          10, 10, 10                64(13), 144(29), 224(45)
15584          10, 10, 10                63(13), 143(29), 223(45)
15585          10, 10, 10                62(13), 142(29), 222(45)
15586          10, 10, 10                61(13), 141(29), 221(45)
15587          10, 10, 10                60(12), 140(28), 220(44)
15588          10, 10, 10                59(12), 139(28), 219(44)
15589          10, 10, 10                58(12), 138(28), 218(44)
15590          10, 10, 10                57(12), 137(28), 217(44)
15591          10, 10, 10                56(12), 136(28), 216(44)
15592          10, 10, 10                55(11), 135(27), 215(43)
15593          10, 10, 10                54(11), 134(27), 214(43)
15594          10, 10, 10                53(11), 133(27), 213(43)
15595          10, 10, 10                52(11), 132(27), 212(43)
15596          10, 10, 10                51(11), 131(27), 211(43)
15597          10, 10, 10                50(10), 130(26), 210(42)
15598          10, 10, 10                49(10), 129(26), 209(42)
15599          10, 10, 10                48(10), 128(26), 208(42)
15600          10, 10, 10                47(10), 127(26), 207(42)
15601          10, 10, 10                46(10), 126(26), 206(42)
15602          10, 10, 10                 45(9), 125(25), 205(41)
15603          10, 10, 10                 44(9), 124(25), 204(41)
15604          10, 10, 10                 43(9), 123(25), 203(41)
15605          10, 10, 10                 42(9), 122(25), 202(41)
15606          10, 10, 10                 41(9), 121(25), 201(41)
15607          10, 10, 10                 40(8), 120(24), 200(40)
15608          10, 10, 10                 39(8), 119(24), 199(40)
15609          10, 10, 10                 38(8), 118(24), 198(40)
15610          10, 10, 10                 37(8), 117(24), 197(40)
15611          10, 10, 10                 36(8), 116(24), 196(40)
15612          10, 10, 10                 35(7), 115(23), 195(39)
15613          10, 10, 10                 34(7), 114(23), 194(39)
15614          10, 10, 10                 33(7), 113(23), 193(39)
15615          10, 10, 10                 32(7), 112(23), 192(39)
15616          10, 10, 10                 31(7), 111(23), 191(39)
15617          10, 10, 10                 30(6), 110(22), 190(38)
15618          10, 10, 10                 29(6), 109(22), 189(38)
15619          10, 10, 10                 28(6), 108(22), 188(38)
15620          10, 10, 10                 27(6), 107(22), 187(38)
15621          10, 10, 10                 26(6), 106(22), 186(38)
15622          10, 10, 10                 25(5), 105(21), 185(37)
15623          10, 10, 10                 24(5), 104(21), 184(37)
15624          10, 10, 10                 23(5), 103(21), 183(37)
15625          10, 10, 10                 22(5), 102(21), 182(37)
15626          10, 10, 10                 21(5), 101(21), 181(37)
15627          10, 10, 10                 20(4), 100(20), 180(36)
15628          10, 10, 10                  19(4), 99(20), 179(36)
15629          10, 10, 10                  18(4), 98(20), 178(36)
15630          10, 10, 10                  17(4), 97(20), 177(36)
15631          10, 10, 10                  16(4), 96(20), 176(36)
15632          10, 10, 10                  15(3), 95(19), 175(35)
15633          10, 10, 10                  14(3), 94(19), 174(35)
15634          10, 10, 10                  13(3), 93(19), 173(35)
15635          10, 10, 10                  12(3), 92(19), 172(35)
15636          10, 10, 10                  11(3), 91(19), 171(35)
15637          10, 10, 10                  10(2), 90(18), 170(34)
15638          10, 10, 10                   9(2), 89(18), 169(34)
15639          10, 10, 10                   8(2), 88(18), 168(34)
15640          10, 10, 10                   7(2), 87(18), 167(34)
15641          10, 10, 10                   6(2), 86(18), 166(34)
15642          10, 10, 10                   5(1), 85(17), 165(33)
15643          10, 10, 10                   4(1), 84(17), 164(33)
15644          10, 10, 10                   3(1), 83(17), 163(33)
15645          10, 10, 10                   2(1), 82(17), 162(33)
15646          10, 10, 10                   1(1), 81(17), 161(33)
15647          10, 10, 10                80(16), 160(32), 240(48)
15648          10, 10, 10                79(16), 159(32), 239(48)
15649          10, 10, 10                78(16), 158(32), 238(48)
15650          10, 10, 10                77(16), 157(32), 237(48)
15651          10, 10, 10                76(16), 156(32), 236(48)
15652          10, 10, 10                75(15), 155(31), 235(47)
15653          10, 10, 10                74(15), 154(31), 234(47)
15654          10, 10, 10                73(15), 153(31), 233(47)
15655          10, 10, 10                72(15), 152(31), 232(47)
15656          10, 10, 10                71(15), 151(31), 231(47)
15657          10, 10, 10                70(14), 150(30), 230(46)
15658          10, 10, 10                69(14), 149(30), 229(46)
15659          10, 10, 10                68(14), 148(30), 228(46)
15660          10, 10, 10                67(14), 147(30), 227(46)
15661          10, 10, 10                66(14), 146(30), 226(46)
15662          10, 10, 10                65(13), 145(29), 225(45)
15663          10, 10, 10                64(13), 144(29), 224(45)
15664          10, 10, 10                63(13), 143(29), 223(45)
15665          10, 10, 10                62(13), 142(29), 222(45)
15666          10, 10, 10                61(13), 141(29), 221(45)
15667          10, 10, 10                60(12), 140(28), 220(44)
15668          10, 10, 10                59(12), 139(28), 219(44)
15669          10, 10, 10                58(12), 138(28), 218(44)
15670          10, 10, 10                57(12), 137(28), 217(44)
15671          10, 10, 10                56(12), 136(28), 216(44)
15672          10, 10, 10                55(11), 135(27), 215(43)
15673          10, 10, 10                54(11), 134(27), 214(43)
15674          10, 10, 10                53(11), 133(27), 213(43)
15675          10, 10, 10                52(11), 132(27), 212(43)
15676          10, 10, 10                51(11), 131(27), 211(43)
15677          10, 10, 10                64(13), 144(29), 224(45)
15678          10, 10, 10                63(13), 143(29), 223(45)
15679          10, 10, 10                62(13), 142(29), 222(45)
15680          10, 10, 10                61(13), 141(29), 221(45)
15681          10, 10, 10                60(12), 140(28), 220(44)
