hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,
20242,42-379-B-6,0,5,142,50,,
20243,42-379-H-5,0,2,142,20,,
20244,42-380-A-1,0,8,142,80,,
20245,42-380-A-4,0,22,142,220,,
20246,42-380-A-6,0,4,142,40,,
20247,42-380-A-7,0,6,142,60,,
20248,42-380-C-5,0,4,142,40,,
20249,42-381-A-2,0,10,142,100,,
20250,42-381-A-7,0,5,142,50,,
20251,42-381-B-5,0,3,142,30,,
20252,42-381-C-6,0,5,142,50,,
20253,42-381-D-6,0,9,142,90,,
20254,42-381-E-4,0,9,142,90,,
20255,42-382-A-2,0,15,142,150,,
20256,42-382-A-6,0,10,142,100,,
20257,42-382-A-7,0,5,142,50,,
20258,42-382-B-4,0,11,142,110,,
20259,42-383-A-1,0,6,142,60,,
20260,42-383-A-2,0,1,142,10,,
20261,42-383-A-7,0,2,142,20,,
20262,42-383-B-6,0,6,142,60,,
20263,42-384-A-1,0,4,142,40,,
20264,42-384-A-6,0,2,142,20,,
20265,42-384-A-7,0,7,142,70,,
20266,42-384-K-6,0,1,142,10,,
20267,42-384-L-6,0,1,142,10,,
20268,42-385-A-1,0,5,142,50,,
20269,42-385-A-4,0,12,142,120,,
20270,42-385-A-6,0,6,142,60,,
20271,42-385-A-7,0,9,142,90,,
20272,42-385-H-2,0,3,142,30,,
20273,42-385-I-5,0,2,142,20,,
20274,42-385-K-2,0,1,142,10,,
20275,42-385-L-2,0,3,142,30,,
20276,42-385-L-5,0,4,142,40,,
20277,42-385-M-5,0,1,142,10,,
20278,42-385-W-2,0,1,142,10,,
20279,42-385-X-2,0,2,142,20,,
20280,42-386-A-2,0,11,142,110,,
20281,42-386-A-4,0,11,142,110,,
20282,42-386-A-5,0,10,142,100,,
20283,42-386-A-6,0,13,142,130,,
20284,42-386-C-2,0,6,142,60,,
20285,42-386-D-4,0,6,142,60,,
20286,42-387-A-2,0,8,142,80,,
20287,42-387-A-7,0,1,142,10,,
20288,42-387-B-1,0,6,142,60,,
20289,42-387-B-4,0,6,142,60,,
20290,42-387-B-5,0,9,142,90,,
20291,42-387-C-5,0,1,142,10,,
20292,42-388-A-5,0,4,142,40,,
20293,42-388-A-6,0,19,142,190,,
20294,42-388-A-7,0,1,142,10,,
20295,42-389-A-4,0,9,142,90,,
20296,42-389-A-5,0,15,142,150,,
20297,42-389-A-6,0,3,142,30,,
20298,42-389-A-7,0,17,142,170,,
20299,42-389-F-2,0,2,142,20,,
20300,42-389-G-2,0,2,142,20,,
20301,42-390-A-1,0,8,142,80,,
20302,42-390-A-6,0,6,142,60,,
20303,42-390-A-7,0,8,142,80,,
20304,42-390-B-5,0,7,142,70,,
20305,42-391-A-1,0,6,142,60,,
20306,42-391-A-6,0,4,142,40,,
20307,42-391-A-7,0,5,142,50,,
20308,42-391-B-1,0,4,142,40,,
20309,42-391-B-5,0,5,142,50,,
20310,42-391-C-5,0,6,142,60,,
20311,42-392-A-2,0,3,142,30,,
20312,42-392-A-5,0,9,142,90,,
20313,42-392-A-7,0,5,142,50,,
20314,42-393-A-4,0,8,142,80,,
20315,42-393-A-5,0,8,142,80,,
20316,42-393-A-6,0,1,142,10,,
20317,42-393-A-7,0,3,142,30,,
20318,42-393-B-1,0,4,142,40,,
20319,42-393-B-6,0,6,142,60,,
20320,42-394-B-1,0,8,142,80,,
20321,42-394-E-5,0,5,142,50,,
20322,42-395-A-1,0,15,142,150,,
20323,42-395-A-5,0,5,142,50,,
20324,42-395-A-6,0,17,142,170,,
20325,42-395-A-7,0,5,142,50,,
20326,42-396-A-1,0,2,142,20,,
20327,42-396-A-7,0,4,142,40,,
20328,42-396-B-1,0,1,142,10,,
20329,42-396-B-2,0,1,142,10,,
20330,42-396-C-1,0,4,142,40,,
20331,42-396-C-2,0,2,142,20,,
20332,42-396-C-5,0,2,142,20,,
20333,42-397-A-2,0,6,142,60,,
20334,42-397-A-5,0,16,142,160,,
20335,42-397-A-7,0,3,142,30,,
20336,42-397-B-1,0,6,142,60,,
20337,42-397-C-1,0,4,142,40,,
20338,42-397-D-1,0,2,142,20,,
20339,42-397-F-4,0,3,142,30,,
20340,42-398-A-1,0,12,142,120,,
20341,42-398-A-2,0,9,142,90,,
20342,42-398-A-4,0,6,142,60,,
20343,42-398-C-5,0,5,142,50,,
20344,42-399-A-6,0,5,142,50,,
20345,42-399-A-7,0,5,142,50,,
20346,42-399-B-1,0,13,142,130,,
20347,42-399-B-4,0,4,142,40,,
20348,42-399-C-1,0,4,142,40,,
20349,42-399-C-5,0,13,142,130,,
20350,42-399-D-5,0,1,142,10,,
20351,42-400-A-2,0,4,142,40,,
20352,42-400-A-7,0,1,142,10,,
20353,42-400-B-4,0,5,142,50,,
20354,42-401-A-1,0,2,142,20,,
20355,42-401-A-4,0,5,142,50,,
20356,42-401-A-7,0,5,142,50,,
20357,42-401-C-2,0,4,142,40,,
20358,42-401-C-3,0,1,142,10,,
20359,42-401-C-5,0,1,142,10,,
20360,42-402-A-1,0,13,142,130,,
20361,42-402-A-5,0,11,142,110,,
20362,42-402-A-7,0,1,142,10,,
20363,42-402-B-2,0,3,142,30,,
20364,42-402-B-3,0,8,142,80,,
20365,42-403-A-4,0,18,142,180,,
20366,42-403-A-7,0,3,142,30,,
20367,42-403-B-5,0,4,142,40,,
20368,42-404-A-4,0,7,142,70,,
20369,42-404-A-7,0,4,142,40,,
20370,42-404-C-5,0,6,142,60,,
20371,42-404-D-6,0,5,142,50,,
20372,42-405-A-3,0,8,142,80,,
20373,42-405-A-5,0,13,142,130,,
20374,42-405-A-7,0,7,142,70,,
20375,42-405-B-7,0,5,142,50,,
20376,42-405-C-1,0,7,142,70,,
20377,42-405-C-4,0,8,142,80,,
20378,42-405-D-4,0,10,142,100,,
20379,42-405-D-6,0,2,142,20,,
20380,42-406-A-2,0,5,142,50,,
20381,42-406-A-7,0,8,142,80,,
20382,42-406-B-3,0,5,142,50,,
20383,42-406-B-4,0,8,142,80,,
20384,42-407-A-1,0,3,142,30,,
20385,42-407-A-2,0,8,142,80,,
20386,42-407-A-5,0,4,142,40,,
20387,42-407-A-7,0,5,142,50,,
20388,42-407-E-6,0,2,142,20,,
20389,42-408-A-2,0,1,142,10,,
20390,42-408-A-7,0,3,142,30,,
20391,42-408-B-1,0,5,142,50,,
20392,42-408-B-5,0,3,142,30,,
20393,42-408-C-1,0,6,142,60,,
20394,42-408-D-6,0,3,142,30,,
20395,42-409-A-4,0,12,142,120,,
20396,42-409-A-5,0,8,142,80,,
20397,42-409-B-4,0,10,142,100,,
20398,42-409-C-2,0,10,142,100,,
20399,42-409-C-4,0,4,142,40,,
20400,42-409-F-3,0,5,142,50,,
20401,42-409-H-3,0,1,142,10,,
20402,42-410-A-1,0,1,142,10,,
20403,42-410-A-4,0,7,142,70,,
20404,42-410-A-7,0,3,142,30,,
20405,42-410-B-2,0,1,142,10,,
20406,42-410-B-6,0,6,142,60,,
20407,42-410-E-2,0,4,142,40,,
20408,42-411-A-7,0,7,142,70,,
20409,42-411-C-6,0,5,142,50,,
20410,42-412-A-3,0,4,142,40,,
20411,42-412-A-5,0,7,142,70,,
20412,42-412-A-7,0,7,142,70,,
20413,42-412-B-1,0,1,142,10,,
20414,42-412-B-3,0,1,142,10,,
20415,42-412-C-1,0,1,142,10,,
20416,42-412-E-4,0,10,142,100,,
20417,42-412-E-6,0,3,142,30,,
20418,42-412-F-6,0,4,142,40,,
20419,42-413-A-2,0,12,142,120,,
20420,42-413-A-3,0,4,142,40,,
20421,42-413-A-4,0,2,142,20,,
20422,42-413-A-7,0,6,142,60,,
20423,42-413-B-2,0,1,142,10,,
20424,42-414-A-1,0,6,142,60,,
20425,42-414-A-2,0,16,142,160,,
20426,42-414-A-3,0,8,142,80,,
20427,42-414-A-4,0,12,142,120,,
20428,42-414-A-5,0,1,142,10,,
20429,42-414-A-6,0,4,142,40,,
20430,42-414-C-5,0,1,142,10,,
20431,42-414-F-5,0,5,142,50,,
20432,42-415-A-1,0,2,142,20,,
20433,42-415-A-2,0,12,142,120,,
20434,42-415-A-3,0,6,142,60,,
20435,42-415-A-4,0,18,142,180,,
20436,42-415-A-7,0,5,142,50,,
20437,42-415-B-1,0,1,142,10,,
20438,42-415-B-5,0,6,142,60,,
20439,42-415-C-1,0,8,142,80,,
20440,42-415-C-5,0,6,142,60,,
20441,42-415-D-1,0,1,142,10,,
20442,42-415-D-5,0,1,142,10,,
20443,42-415-E-5,0,1,142,10,,
20444,42-416-A-2,0,11,142,110,,
20445,42-416-A-3,0,9,142,90,,
20446,42-416-A-4,0,7,142,70,,
20447,42-416-A-7,0,4,142,40,,
20448,42-416-B-2,0,1,142,10,,
20449,42-416-B-5,0,3,142,30,,
20450,42-416-C-1,0,1,142,10,,
20451,42-417-A-1,0,2,142,20,,
20452,42-417-A-3,0,4,142,40,,
20453,42-417-A-4,0,9,142,90,,
20454,42-417-A-5,0,5,142,50,,
20455,42-417-A-7,0,1,142,10,,
20456,42-417-B-3,0,5,142,50,,
20457,42-417-B-4,0,6,142,60,,
20458,42-417-B-5,0,3,142,30,,
20459,42-417-B-6,0,6,142,60,,
20460,42-417-C-3,0,2,142,20,,
20461,42-417-D-6,0,4,142,40,,
20462,42-418-A-1,0,7,142,70,,
20463,42-418-A-2,0,11,142,110,,
20464,42-418-A-3,0,11,142,110,,
20465,42-418-A-5,0,13,142,130,,
20466,42-418-B-6,0,6,142,60,,
20467,42-419-A-1,0,5,142,50,,
20468,42-419-A-2,0,12,142,120,,
20469,42-419-A-3,0,3,142,30,,
20470,42-419-A-4,0,9,142,90,,
20471,42-419-A-7,0,7,142,70,,
20472,42-419-C-6,0,6,142,60,,
20473,42-419-D-6,0,1,142,10,,
20474,42-420-A-2,0,4,142,40,,
20475,42-420-A-3,0,14,142,140,,
20476,42-420-A-7,0,3,142,30,,
20477,42-420-B-1,0,10,142,100,,
20478,42-420-E-6,0,6,142,60,,
20479,42-421-A-1,0,1,142,10,,
20480,42-421-A-2,0,12,142,120,,
20481,42-421-A-4,0,8,142,80,,
20482,42-421-A-5,0,11,142,110,,
20483,42-421-A-7,0,4,142,40,,
20484,42-422-A-1,0,5,142,50,,
20485,42-422-A-2,0,6,142,60,,
20486,42-422-A-4,0,11,142,110,,
20487,42-422-A-7,0,6,142,60,,
20488,42-422-B-2,0,7,142,70,,
20489,42-422-C-6,0,3,142,30,,
20490,42-423-A-1,0,5,142,50,,
20491,42-423-A-3,0,5,142,50,,
20492,42-423-A-5,0,3,142,30,,
20493,42-423-A-6,0,3,142,30,,
20494,42-423-A-7,0,4,142,40,,
20495,42-423-B-4,0,6,142,60,,
20496,42-423-C-4,0,1,142,10,,
20497,42-424-A-2,0,7,142,70,,
20498,42-424-A-5,0,6,142,60,,
20499,42-424-A-7,0,4,142,40,,
20500,42-424-F-1,0,3,142,30,,
20501,42-425-A-2,0,11,142,110,,
20502,42-425-A-3,0,11,142,110,,
20503,42-425-A-5,0,9,142,90,,
20504,42-425-A-7,0,4,142,40,,
20505,42-425-C-6,0,4,142,40,,
20506,42-426-A-3,0,6,142,60,,
20507,42-426-A-5,0,11,142,110,,
20508,42-426-A-7,0,9,142,90,,
20509,42-426-B-2,0,3,142,30,,
20510,42-426-B-6,0,3,142,30,,
20511,42-427-A-1,0,2,142,20,,
20512,42-427-A-3,0,2,142,20,,
20513,42-427-A-4,0,1,142,10,,
20514,42-427-A-5,0,6,142,60,,
20515,42-427-A-7,0,4,142,40,,
20516,42-428-A-1,0,3,142,30,,
20517,42-428-A-2,0,11,142,110,,
20518,42-428-A-3,0,9,142,90,,
20519,42-428-A-5,0,17,142,170,,
20520,42-429-A-1,0,6,142,60,,
20521,42-429-A-2,0,9,142,90,,
20522,42-429-A-3,0,7,142,70,,
20523,42-429-B-6,0,7,142,70,,
20524,42-430-A-1,0,2,142,20,,
20525,42-430-A-2,0,7,142,70,,
20526,42-430-A-3,0,7,142,70,,
20527,42-430-A-4,0,8,142,80,,
20528,42-430-A-6,0,8,142,80,,
20529,42-430-A-7,0,7,142,70,,
20530,42-431-A-1,0,7,142,70,,
20531,42-431-A-3,0,6,142,60,,
20532,42-431-A-4,0,13,142,130,,
20533,42-431-A-5,0,10,142,100,,
20534,42-431-A-7,0,5,142,50,,
20535,42-431-D-6,0,4,142,40,,
20536,42-432-A-3,0,5,142,50,,
20537,42-432-A-6,0,3,142,30,,
20538,42-432-A-7,0,7,142,70,,
20539,42-433-A-2,0,17,142,170,,
20540,42-433-A-3,0,7,142,70,,
20541,42-433-A-4,0,5,142,50,,
20542,42-433-A-5,0,5,142,50,,
20543,42-433-A-7,0,1,142,10,,
20544,42-433-D-5,0,5,142,50,,
20545,42-434-A-1,0,3,142,30,,
20546,42-434-A-4,0,9,142,90,,
20547,42-434-A-5,0,6,142,60,,
20548,42-434-A-7,0,1,142,10,,
20549,42-435-A-1,0,2,142,20,,
20550,42-435-A-3,0,5,142,50,,
20551,42-435-A-5,0,3,142,30,,
20552,42-435-A-7,0,4,142,40,,
20553,42-435-B-1,0,5,142,50,,
20554,42-435-D-6,0,10,142,100,,
20555,42-436-A-3,0,6,142,60,,
20556,42-436-A-7,0,2,142,20,,
20557,42-437-A-1,0,12,142,120,,
20558,42-437-A-6,0,10,142,100,,
20559,42-438-A-1,0,3,142,30,,
20560,42-438-A-4,0,12,142,120,,
20561,42-438-A-7,0,4,142,40,,
20562,42-438-B-4,0,9,142,90,,
20563,42-438-C-4,0,10,142,100,,
20564,42-439-A-1,0,6,142,60,,
20565,42-439-A-3,0,2,142,20,,
20566,42-439-A-6,0,5,142,50,,
20567,42-439-A-7,0,3,142,30,,
20568,42-439-B-2,0,4,142,40,,
20569,42-439-B-4,0,9,142,90,,
20570,42-440-A-1,0,4,142,40,,
20571,42-440-A-7,0,4,142,40,,
20572,42-440-B-2,0,3,142,30,,
20573,42-440-B-3,0,5,142,50,,
20574,42-440-C-3,0,7,142,70,,
20575,42-441-A-2,0,2,142,20,,
20576,42-441-A-4,0,5,142,50,,
20577,42-441-A-7,0,6,142,60,,
20578,42-442-A-1,0,5,142,50,,
20579,42-442-A-2,0,10,142,100,,
20580,42-442-A-4,0,5,142,50,,
20581,42-442-A-6,0,5,142,50,,
20582,42-442-A-7,0,3,142,30,,
20583,42-442-E-5,0,1,142,10,,
20584,42-442-F-5,0,1,142,10,,
20585,42-443-A-2,0,1,142,10,,
20586,42-443-A-7,0,3,142,30,,
20587,42-443-B-5,0,4,142,40,,
20588,42-443-F-6,0,3,142,30,,
20589,42-444-A-1,0,11,142,110,,
20590,42-444-A-2,0,7,142,70,,
20591,42-444-A-4,0,16,142,160,,
20592,42-444-A-5,0,4,142,40,,
20593,42-444-A-7,0,3,142,30,,
20594,42-445-A-2,0,2,142,20,,
20595,42-445-A-3,0,2,142,20,,
20596,42-445-A-4,0,4,142,40,,
20597,42-445-A-6,0,6,142,60,,
20598,42-445-A-7,0,4,142,40,,
20599,42-446-A-1,0,2,142,20,,
20600,42-446-A-2,0,3,142,30,,
20601,42-446-A-3,0,8,142,80,,
20602,42-446-A-4,0,1,142,10,,
20603,42-446-A-5,0,12,142,120,,
20604,42-446-A-7,0,3,142,30,,
20605,42-447-A-1,0,4,142,40,,
20606,42-447-A-2,0,6,142,60,,
20607,42-447-A-3,0,8,142,80,,
20608,42-447-A-5,0,10,142,100,,
20609,42-447-A-7,0,1,142,10,,
20610,42-447-B-6,0,2,142,20,,
20611,42-448-A-1,0,3,142,30,,
20612,42-448-A-3,0,6,142,60,,
20613,42-448-A-4,0,11,142,110,,
20614,42-448-A-5,0,11,142,110,,
20615,42-448-A-7,0,4,142,40,,
20616,42-448-B-5,0,7,142,70,,
20617,42-448-B-6,0,1,142,10,,
20618,42-449-A-1,0,6,142,60,,
20619,42-449-A-2,0,5,142,50,,
20620,42-449-A-4,0,12,142,120,,
20621,42-449-A-5,0,15,142,150,,
20622,42-449-A-7,0,4,142,40,,
20623,42-449-C-2,0,3,142,30,,
20624,42-449-E-2,0,1,142,10,,
20625,42-449-G-2,0,2,142,20,,
20626,42-450-A-4,0,6,142,60,,
20627,42-450-A-5,0,13,142,130,,
20628,42-450-A-6,0,1,142,10,,
20629,42-450-A-7,0,3,142,30,,
20630,42-451-A-1,0,3,142,30,,
20631,42-451-A-2,0,2,142,20,,
20632,42-451-A-3,0,2,142,20,,
20633,42-451-A-7,0,3,142,30,,
20634,42-451-B-5,0,10,142,100,,
20635,42-451-C-5,0,6,142,60,,
20636,42-452-A-2,0,1,142,10,,
20637,42-452-A-5,0,4,142,40,,
20638,42-452-A-7,0,3,142,30,,
20639,42-452-B-5,0,7,142,70,,
20640,42-453-A-1,0,6,142,60,,
20641,42-453-A-2,0,1,142,10,,
20642,42-453-A-4,0,13,142,130,,
20643,42-453-A-5,0,11,142,110,,
20644,42-453-A-7,0,6,142,60,,
20645,42-454-A-2,0,1,142,10,,
20646,42-454-A-5,0,9,142,90,,
20647,42-454-A-7,0,5,142,50,,
20648,42-455-A-1,0,5,142,50,,
20649,42-455-A-2,0,2,142,20,,
20650,42-455-A-4,0,22,142,220,,
20651,42-455-A-5,0,19,142,190,,
20652,42-455-A-7,0,3,142,30,,
20653,42-456-A-2,0,5,142,50,,
20654,42-456-A-4,0,9,142,90,,
20655,42-456-A-5,0,7,142,70,,
20656,42-456-A-7,0,4,142,40,,
20657,42-457-A-1,0,7,142,70,,
20658,42-457-A-2,0,1,142,10,,
20659,42-457-A-5,0,10,142,100,,
20660,42-457-A-7,0,7,142,70,,
20661,42-457-B-2,0,1,142,10,,
20662,42-457-B-5,0,4,142,40,,
20663,42-457-C-2,0,4,142,40,,
20664,42-458-A-1,0,2,142,20,,
20665,42-458-A-7,0,6,142,60,,
20666,42-458-B-5,0,6,142,60,,
20667,42-459-A-1,0,3,142,30,,
20668,42-459-A-4,0,3,142,30,,
20669,42-459-A-5,0,8,142,80,,
20670,42-459-C-5,0,3,142,30,,
20671,42-460-A-1,0,6,142,60,,
20672,42-460-A-4,0,2,142,20,,
20673,42-460-A-7,0,3,142,30,,
20674,42-460-E-5,0,3,142,30,,
20675,42-460-G-5,0,4,142,40,,
20676,42-461-A-6,0,8,142,80,,
20677,42-461-A-7,0,1,142,10,,
20678,42-461-B-5,0,6,142,60,,
20679,42-462-A-1,0,6,142,60,,
20680,42-462-A-4,0,8,142,80,,
20681,42-462-A-5,0,11,142,110,,
20682,42-462-A-6,0,10,142,100,,
20683,42-462-A-7,0,6,142,60,,
20684,42-463-A-4,0,11,142,110,,
20685,42-463-A-7,0,1,142,10,,
20686,42-463-B-6,0,7,142,70,,
20687,42-463-C-6,0,1,142,10,,
20688,42-463-F-5,0,3,142,30,,
20689,42-464-A-4,0,14,142,140,,
20690,42-464-A-7,0,3,142,30,,
20691,42-464-B-6,0,1,142,10,,
20692,42-464-C-5,0,2,142,20,,
20693,42-464-J-5,0,5,142,50,,
20694,42-465-A-1,0,7,142,70,,
20695,42-465-A-4,0,9,142,90,,
20696,42-465-B-6,0,6,142,60,,
20697,42-465-D-5,0,5,142,50,,
20698,42-466-A-4,0,1,142,10,,
20699,42-466-A-7,0,3,142,30,,
20700,42-466-B-6,0,4,142,40,,
20701,42-467-A-1,0,5,142,50,,
20702,42-467-A-5,0,4,142,40,,
20703,42-467-A-6,0,5,142,50,,
20704,42-467-A-7,0,3,142,30,,
20705,42-467-C-4,0,4,142,40,,
20706,42-467-D-4,0,4,142,40,,
20707,42-468-A-1,0,11,142,110,,
20708,42-468-A-4,0,11,142,110,,
20709,42-468-A-7,0,2,142,20,,
20710,42-468-B-5,0,1,142,10,,
20711,42-468-D-5,0,1,142,10,,
20712,42-469-A-1,0,9,142,90,,
20713,42-469-A-4,0,9,142,90,,
20714,42-469-A-6,0,6,142,60,,
20715,42-469-A-7,0,5,142,50,,
20716,42-469-B-5,0,7,142,70,,
20717,42-470-A-1,0,6,142,60,,
20718,42-470-A-4,0,12,142,120,,
20719,42-470-A-7,0,3,142,30,,
20720,42-470-C-6,0,2,142,20,,
20721,42-471-A-1,0,12,142,120,,
20722,42-471-A-7,0,4,142,40,,
20723,42-472-A-7,0,5,142,50,,
20724,42-472-C-5,0,5,142,50,,
20725,42-473-A-6,0,3,142,30,,
20726,42-473-A-7,0,1,142,10,,
20727,42-474-A-1,0,8,142,80,,
20728,42-474-A-4,0,11,142,110,,
20729,42-474-A-5,0,8,142,80,,
20730,42-474-A-7,0,6,142,60,,
20731,42-474-B-7,0,1,142,10,,
20732,42-474-C-6,0,4,142,40,,
20733,42-475-A-1,0,3,142,30,,
20734,42-475-A-4,0,10,142,100,,
20735,42-475-A-5,0,7,142,70,,
20736,42-475-A-6,0,8,142,80,,
20737,42-475-A-7,0,8,142,80,,
20738,42-476-A-4,0,9,142,90,,
20739,42-476-A-5,0,6,142,60,,
20740,42-476-A-7,0,8,142,80,,
20741,42-477-A-1,0,1,142,10,,
20742,42-477-A-6,0,5,142,50,,
20743,42-477-A-7,0,7,142,70,,
20744,42-477-B-5,0,5,142,50,,
20745,42-477-C-4,0,10,142,100,,
20746,42-477-E-5,0,3,142,30,,
20747,42-478-A-4,0,12,142,120,,
20748,42-478-A-7,0,3,142,30,,
20749,42-479-A-1,0,3,142,30,,
20750,42-479-A-4,0,9,142,90,,
20751,42-479-A-7,0,3,142,30,,
20752,42-480-A-7,0,1,142,10,,
20753,42-480-B-6,0,4,142,40,,
20754,42-481-A-1,0,5,142,50,,
20755,42-481-A-6,0,6,142,60,,
20756,42-481-A-7,0,6,142,60,,
20757,42-481-C-4,0,19,142,190,,
20758,42-481-D-4,0,5,142,50,,
20759,42-482-A-1,0,4,142,40,,
20760,42-482-A-5,0,9,142,90,,
20761,42-482-A-6,0,2,142,20,,
20762,42-482-B-1,0,4,142,40,,
20763,42-483-A-4,0,16,142,160,,
20764,42-483-A-5,0,18,142,180,,
20765,42-483-A-6,0,7,142,70,,
20766,42-483-A-7,0,3,142,30,,
20767,42-483-B-5,0,7,142,70,,
20768,42-483-C-5,0,2,142,20,,
20769,42-484-A-1,0,3,142,30,,
20770,42-484-A-6,0,7,142,70,,
20771,42-484-A-7,0,2,142,20,,
20772,42-485-A-5,0,7,142,70,,
20773,42-485-A-6,0,11,142,110,,
20774,42-485-A-7,0,2,142,20,,
20775,42-486-A-1,0,4,142,40,,
20776,42-486-A-7,0,1,142,10,,
20777,42-486-B-5,0,7,142,70,,
20778,42-486-B-7,0,3,142,30,,
20779,42-486-D-5,0,5,142,50,,
20780,42-487-A-1,0,4,142,40,,
20781,42-487-A-4,0,5,142,50,,
20782,42-487-A-5,0,7,142,70,,
20783,42-487-A-7,0,5,142,50,,
20784,42-488-A-1,0,5,142,50,,
20785,42-488-A-4,0,4,142,40,,
20786,42-488-A-5,0,3,142,30,,
20787,42-488-A-7,0,3,142,30,,
20788,42-489-A-1,0,1,142,10,,
20789,42-489-A-4,0,5,142,50,,
20790,42-489-A-5,0,4,142,40,,
20791,42-489-A-6,0,6,142,60,,
20792,42-489-A-7,0,1,142,10,,
20793,42-490-A-1,0,1,142,10,,
20794,42-490-A-4,0,6,142,60,,
20795,42-490-A-5,0,45,142,450,,
20796,42-490-A-6,0,3,142,30,,
20797,42-490-A-7,0,1,142,10,,
20798,42-490-B-7,0,1,142,10,,
20799,42-491-A-1,0,13,142,130,,
20800,42-491-A-4,0,6,142,60,,
20801,42-491-A-7,0,6,142,60,,
20802,42-491-B-4,0,8,142,80,,
20803,42-491-C-4,0,3,142,30,,
20804,42-491-C-6,0,3,142,30,,
20805,42-491-E-6,0,7,142,70,,
20806,42-492-A-1,0,5,142,50,,
20807,42-492-A-6,0,6,142,60,,
20808,42-492-A-7,0,4,142,40,,
20809,42-493-A-1,0,3,142,30,,
20810,42-493-A-5,0,5,142,50,,
20811,42-493-A-6,0,7,142,70,,
20812,42-493-A-7,0,6,142,60,,
20813,42-493-B-7,0,3,142,30,,
20814,42-494-A-1,0,17,142,170,,
20815,42-494-A-7,0,3,142,30,,
20816,42-495-A-1,0,5,142,50,,
20817,42-495-A-4,0,11,142,110,,
20818,42-495-A-7,0,6,142,60,,
20819,42-495-B-6,0,3,142,30,,
20820,42-495-C-4,0,11,142,110,,
20821,42-495-C-6,0,2,142,20,,
20822,42-495-D-4,0,5,142,50,,
20823,42-496-A-1,0,4,142,40,,
20824,42-496-A-4,0,11,142,110,,
20825,42-496-A-5,0,5,142,50,,
20826,42-496-A-6,0,4,142,40,,
20827,42-496-A-7,0,1,142,10,,
20828,42-497-A-1,0,4,142,40,,
20829,42-497-A-7,0,1,142,10,,
20830,42-498-A-1,0,7,142,70,,
20831,42-498-A-4,0,10,142,100,,
20832,42-498-A-5,0,5,142,50,,
20833,42-498-A-7,0,2,142,20,,
20834,42-499-A-1,0,7,142,70,,
20835,42-499-A-4,0,15,142,150,,
20836,42-499-A-6,0,4,142,40,,
20837,42-499-A-7,0,5,142,50,,
20838,42-500-A-1,0,4,142,40,,
20839,42-500-A-5,0,5,142,50,,
20840,42-500-A-7,0,9,142,90,,
20841,42-501-A-1,0,5,142,50,,
20842,42-501-A-5,0,8,142,80,,
20843,42-501-A-6,0,8,142,80,,
20844,42-501-A-7,0,2,142,20,,
20845,42-501-B-4,0,3,142,30,,
20846,42-502-A-1,0,3,142,30,,
20847,42-502-A-4,0,9,142,90,,
20848,42-502-A-5,0,5,142,50,,
20849,42-502-A-7,0,3,142,30,,
20850,42-503-A-1,0,5,142,50,,
20851,42-503-A-4,0,4,142,40,,
20852,42-503-A-5,0,6,142,60,,
20853,42-503-A-6,0,4,142,40,,
20854,42-503-A-7,0,1,142,10,,
20855,42-504-A-1,0,14,142,140,,
20856,42-504-A-4,0,6,142,60,,
20857,42-504-A-5,0,1,142,10,,
20858,42-504-A-6,0,1,142,10,,
20859,42-504-A-7,0,1,142,10,,
20860,42-505-A-1,0,3,142,30,,
20861,42-505-A-4,0,15,142,150,,
20862,42-505-A-6,0,1,142,10,,
20863,42-506-A-4,0,16,142,160,,
20864,42-506-A-6,0,3,142,30,,
20865,42-506-A-7,0,4,142,40,,
20866,42-507-A-1,0,5,142,50,,
20867,42-507-A-6,0,1,142,10,,
20868,42-507-A-7,0,3,142,30,,
20869,42-508-A-1,0,38,142,380,,
20870,42-508-A-6,0,6,142,60,,
20871,42-508-A-7,0,6,142,60,,
20872,42-508-B-1,0,4,142,40,,
20873,42-509-A-1,0,2,142,20,,
20874,42-509-A-4,0,5,142,50,,
20875,42-509-A-5,0,11,142,110,,
20876,42-509-A-6,0,7,142,70,,
20877,42-509-A-7,0,2,142,20,,
20878,42-509-B-1,0,2,142,20,,
20879,42-509-C-1,0,2,142,20,,
20880,42-510-A-1,0,3,142,30,,
20881,42-510-A-4,0,6,142,60,,
20882,42-510-A-5,0,2,142,20,,
20883,42-510-A-6,0,7,142,70,,
20884,42-511-A-1,0,9,142,90,,
20885,42-511-A-3,0,3,142,30,,
20886,42-511-A-4,0,13,142,130,,
20887,42-511-A-5,0,8,142,80,,
20888,42-511-A-6,0,9,142,90,,
20889,42-512-A-5,0,6,142,60,,
20890,42-512-A-6,0,5,142,50,,
20891,42-513-A-1,0,3,142,30,,
20892,42-513-A-4,0,12,142,120,,
20893,42-513-A-5,0,5,142,50,,
20894,42-513-A-6,0,2,142,20,,
20895,42-514-A-1,0,3,142,30,,
20896,42-514-A-5,0,3,142,30,,
20897,42-514-B-6,0,5,142,50,,
20898,42-515-A-1,0,5,142,50,,
20899,42-515-A-5,0,2,142,20,,
20900,42-515-A-6,0,4,142,40,,
20901,42-515-B-1,0,3,142,30,,
20902,42-515-B-5,0,1,142,10,,
20903,42-516-A-5,0,4,142,40,,
20904,42-516-A-6,0,9,142,90,,
20905,42-517-A-4,0,10,142,100,,
20906,42-517-A-5,0,3,142,30,,
