hh_id               itime                                    week      Interviewer ID
17089          10, 10, 10                               6, 22, 38             7, 7, 7
17090          10, 10, 10                               5, 21, 37             7, 7, 7
17091          10, 10, 10                               4, 20, 36             7, 7, 7
17092          10, 10, 10                               3, 19, 35             7, 7, 7
17093          10, 10, 10                               2, 18, 34             7, 7, 7
17094          10, 10, 10                               1, 17, 33             7, 7, 7
17095          10, 10, 10                              16, 32, 48             7, 7, 7
17096          10, 10, 10                              15, 31, 47             7, 7, 7
17097          10, 10, 10                              14, 30, 46             7, 7, 7
17098          10, 10, 10                              13, 29, 45             7, 7, 7
17099          10, 10, 10                              12, 28, 44             7, 7, 7
17100          10, 10, 10                              11, 27, 43             7, 7, 7
17101          10, 10, 10                              10, 26, 42             7, 7, 7
17102          10, 10, 10                               9, 25, 41             7, 7, 7
17103          10, 10, 10                               8, 24, 40             7, 7, 7
17104          10, 10, 10                               7, 23, 39             7, 7, 7
17105          10, 10, 10                               6, 22, 38             7, 7, 7
17106          10, 10, 10                               5, 21, 37             7, 7, 7
17107          10, 10, 10                               4, 20, 36             7, 7, 7
17108          10, 10, 10                               3, 19, 35             7, 7, 7
17109          10, 10, 10                               2, 18, 34             7, 7, 7
17110          10, 10, 10                               1, 17, 33             7, 7, 7
17111          10, 10, 10                              16, 32, 48             7, 7, 7
17112          10, 10, 10                              15, 31, 47             7, 7, 7
17113          10, 10, 10                              14, 30, 46             7, 7, 7
