hh_id,hh_name,hh_inCDA,hh_size,hh_village-id,,,,,,,,,
21967,46-103-A-0,0,1,146,10,10,10,30,,,,,
21968,46-104-A-0,0,4,146,10,10,10,30,,,,,
21969,46-106-A-0,0,5,146,10,10,10,30,,,,,
21970,46-107-A-0,0,11,146,10,10,10,30,,,,,
21971,46-108-A-0,0,3,146,10,10,10,30,,,,,
21972,46-109-A-0,0,3,146,10,10,10,30,,,,,
21973,46-110-A-0,0,5,146,10,10,10,30,,,,,
21974,46-111-A-0,0,4,146,10,10,10,30,,,,,
21975,46-112-A-0,0,8,146,10,10,10,30,,,,,
21976,46-114-A-0,0,4,146,10,10,10,30,,,,,
21977,46-115-A-0,0,8,146,10,10,10,30,,,,,
21978,47-001-A-0,0,9,147,10,10,10,30,,,,,
21979,47-004-A-0,0,8,147,10,10,10,30,,,,,
21980,47-005-A-0,0,8,147,10,10,10,30,,,,,
21981,47-008-A-0,0,7,147,10,10,10,30,,,,,
21982,47-009-A-0,0,6,147,10,10,10,30,,,,,
21983,47-010-A-0,0,8,147,10,10,10,30,,,,,
21984,47-013-A-0,0,6,147,10,10,10,30,,,,,
21985,47-016-A-0,0,6,147,10,10,10,30,,,,,
21986,47-018-A-0,0,6,147,10,10,10,30,,,,,
21987,47-021-A-0,0,9,147,10,10,10,30,,,,,
21988,47-023-A-0,0,9,147,10,10,10,30,,,,,
21989,47-025-A-0,0,4,147,10,10,10,30,,,,,
21990,47-026-A-0,0,2,147,10,10,10,30,,,,,
21991,47-027-A-0,0,7,147,10,10,10,30,,,,,
21992,48-001-A-0,0,1,148,10,10,10,30,,,,,
21993,48-002-A-0,0,5,148,10,10,10,30,,,,,
21994,48-003-A-0,0,9,148,10,10,10,30,,,,,
21995,48-006-A-0,0,3,148,10,10,10,30,,,,,
21996,48-009-A-0,0,3,148,10,10,10,30,,,,,
21997,48-011-A-0,0,2,148,10,10,10,30,,,,,
21998,48-013-A-0,0,14,148,10,10,10,30,,,,,
21999,48-014-A-0,0,4,148,10,10,10,30,,,,,
22000,48-015-A-0,0,6,148,10,10,10,30,,,,,
22001,48-016-A-0,0,9,148,10,10,10,30,,,,,
22002,48-017-A-0,0,1,148,10,10,10,30,,,,,
22003,48-019-A-0,0,11,148,10,10,10,30,,,,,
22004,48-019-B-0,0,7,148,10,10,10,30,,,,,
22005,48-019-D-0,0,1,148,10,10,10,30,,,,,
22006,48-020-A-0,0,1,148,10,10,10,30,,,,,
22007,48-020-B-0,0,1,148,10,10,10,30,,,,,
22008,48-021-A-0,0,1,148,10,10,10,30,,,,,
22009,48-024-A-0,0,15,148,10,10,10,30,,,,,
22010,48-025-A-0,0,13,148,10,10,10,30,,,,,
22011,48-026-A-0,0,20,148,10,10,10,30,,,,,
22012,48-027-A-0,0,11,148,10,10,10,30,,,,,
22013,48-028-B-0,0,14,148,10,10,10,30,,,,,
22014,48-029-A-0,0,6,148,10,10,10,30,,,,,
22015,48-030-A-0,0,14,148,10,10,10,30,,,,,
22016,48-031-B-0,0,14,148,10,10,10,30,,,,,
22017,48-031-C-0,0,7,148,10,10,10,30,,,,,
22018,48-032-A-0,0,18,148,10,10,10,30,,,,,
22019,48-035-A-0,0,20,148,10,10,10,30,,,,,
22020,48-037-A-0,0,24,148,10,10,10,30,,,,,
22021,48-038-A-0,0,16,148,10,10,10,30,,,,,
22022,48-041-A-0,0,7,148,10,10,10,30,,,,,
22023,48-042-A-0,0,7,148,10,10,10,30,,,,,
22024,48-043-A-0,0,5,148,10,10,10,30,,,,,
22025,48-044-A-0,0,43,148,10,10,10,30,,,,,
22026,48-044-B-0,0,7,148,10,10,10,30,,,,,
22027,48-045-A-0,0,18,148,10,10,10,30,,,,,
22028,48-046-B-0,0,6,148,10,10,10,30,,,,,
22029,48-048-A-0,0,14,148,10,10,10,30,,,,,
22030,48-049-A-0,0,17,148,10,10,10,30,,,,,
22031,48-050-A-0,0,7,148,10,10,10,30,,,,,
22032,48-052-A-0,0,3,148,10,10,10,30,,,,,
22033,48-053-A-0,0,13,148,10,10,10,30,,,,,
22034,48-054-A-0,0,1,148,10,10,10,30,,,,,
22035,48-055-A-0,0,3,148,10,10,10,30,,,,,
22036,48-058-A-0,0,9,148,10,10,10,30,,,,,
22037,48-060-A-0,0,4,148,10,10,10,30,,,,,
22038,48-061-A-0,0,7,148,10,10,10,30,,,,,
22039,48-062-A-0,0,8,148,10,10,10,30,,,,,
22040,48-064-A-0,0,8,148,10,10,10,30,,,,,
22041,48-065-A-0,0,1,148,10,10,10,30,,,,,
22042,49-001-A-0,0,3,149,10,10,10,30,,,,,
22043,49-003-A-0,0,6,149,10,10,10,30,,,,,
22044,49-006-A-0,0,16,149,10,10,10,30,,,,,
22045,49-009-A-0,0,5,149,10,10,10,30,,,,,
22046,49-010-A-0,0,3,149,10,10,10,30,,,,,
22047,49-011-A-0,0,3,149,10,10,10,30,,,,,
22048,49-012-A-0,0,17,149,10,10,10,30,,,,,
22049,49-013-A-0,0,1,149,10,10,10,30,,,,,
22050,49-014-A-0,0,4,149,10,10,10,30,,,,,
22051,49-015-A-0,0,7,149,10,10,10,30,,,,,
22052,49-017-A-0,0,7,149,10,10,10,30,,,,,
22053,49-018-A-0,0,2,149,10,10,10,30,,,,,
22054,49-019-A-0,0,7,149,10,10,10,30,,,,,
22055,49-022-A-0,0,5,149,10,10,10,30,,,,,
22056,49-026-A-0,0,11,149,10,10,10,30,,,,,
22057,49-027-A-0,0,2,149,10,10,10,30,,,,,
22058,49-029-A-0,0,15,149,10,10,10,30,,,,,
22059,49-031-A-0,0,4,149,10,10,10,30,,,,,
22060,49-032-A-0,0,15,149,10,10,10,30,,,,,
22061,49-033-A-0,0,8,149,10,10,10,30,,,,,
22062,49-034-A-0,0,9,149,10,10,10,30,,,,,
22063,49-041-A-0,0,4,149,10,10,10,30,,,,,
22064,49-042-A-0,0,9,149,10,10,10,30,,,,,
22065,49-043-A-0,0,6,149,10,10,10,30,,,,,
22066,49-050-A-0,0,9,149,10,10,10,30,,,,,
22067,49-051-A-0,0,4,149,10,10,10,30,,,,,
22068,49-052-A-0,0,5,149,10,10,10,30,,,,,
22069,49-053-A-0,0,6,149,10,10,10,30,,,,,
22070,49-054-A-0,0,4,149,10,10,10,30,,,,,
22071,49-055-A-0,0,9,149,10,10,10,30,,,,,
22072,49-056-A-0,0,6,149,10,10,10,30,,,,,
22073,49-057-A-0,0,3,149,10,10,10,30,,,,,
22074,49-058-A-0,0,7,149,10,10,10,30,,,,,
22075,49-059-A-0,0,7,149,10,10,10,30,,,,,
22076,49-060-A-0,0,3,149,10,10,10,30,,,,,
22077,50-001-A-0,0,9,150,10,10,10,30,,,,,
22078,50-002-A-0,0,12,150,10,10,10,30,,,,,
22079,50-003-A-0,0,2,150,10,10,10,30,,,,,
22080,50-004-A-0,0,3,150,10,10,10,30,,,,,
22081,50-005-A-0,0,7,150,10,10,10,30,,,,,
22082,50-006-A-0,0,6,150,10,10,10,30,,,,,
22083,50-007-A-0,0,8,150,10,10,10,30,,,,,
22084,50-008-A-0,0,6,150,10,10,10,30,,,,,
22085,50-009-A-0,0,3,150,10,10,10,30,,,,,
22086,50-010-A-0,0,4,150,10,10,10,30,,,,,
22087,50-011-A-0,0,1,150,10,10,10,30,,,,,
22088,50-012-B-0,0,1,150,10,10,10,30,,,,,
22089,50-013-A-0,0,5,150,10,10,10,30,,,,,
22090,50-014-A-0,0,1,150,10,10,10,30,,,,,
22091,50-015-A-0,0,3,150,10,10,10,30,,,,,
22092,50-015-B-0,0,7,150,10,10,10,30,,,,,
22093,50-016-A-0,0,9,150,10,10,10,30,,,,,
22094,50-017-A-0,0,10,150,10,10,10,30,,,,,
22095,50-018-A-0,0,1,150,10,10,10,30,,,,,
22096,50-019-A-0,0,14,150,10,10,10,30,,,,,
22097,50-022-A-0,0,1,150,10,10,10,30,,,,,
22098,50-023-A-0,0,3,150,10,10,10,30,,,,,
22099,50-029-A-0,0,2,150,10,10,10,30,,,,,
22100,50-030-A-0,0,6,150,10,10,10,30,,,,,
22101,50-031-B-0,0,3,150,10,10,10,30,,,,,
22102,50-032-A-0,0,7,150,10,10,10,30,,,,,
22103,50-033-A-0,0,2,150,10,10,10,30,,,,,
22104,50-034-A-0,0,5,150,10,10,10,30,,,,,
22105,50-035-A-0,0,1,150,10,10,10,30,,,,,
22106,50-036-A-0,0,3,150,10,10,10,30,,,,,
22107,50-038-A-0,0,4,150,10,10,10,30,,,,,
22108,50-039-A-0,0,8,150,10,10,10,30,,,,,
22109,50-040-A-0,0,15,150,10,10,10,30,,,,,
22110,50-041-A-0,0,1,150,10,10,10,30,,,,,
22111,50-042-A-0,0,3,150,10,10,10,30,,,,,
22112,50-043-A-0,0,1,150,10,10,10,30,,,,,
22113,50-045-A-0,0,8,150,10,10,10,30,,,,,
22114,50-046-A-0,0,4,150,10,10,10,30,,,,,
22115,50-047-A-0,0,2,150,10,10,10,30,,,,,
22116,50-048-A-0,0,1,150,10,10,10,30,,,,,
22117,50-048-B-0,0,6,150,10,10,10,30,,,,,
22118,50-049-A-0,0,10,150,10,10,10,30,,,,,
22119,50-050-A-0,0,3,150,10,10,10,30,,,,,
22120,50-051-A-0,0,1,150,10,10,10,30,,,,,
22121,50-052-B-0,0,3,150,10,10,10,30,,,,,
22122,50-053-A-0,0,6,150,10,10,10,30,,,,,
22123,50-056-A-0,0,1,150,10,10,10,30,,,,,
22124,50-057-A-0,0,1,150,10,10,10,30,,,,,
22125,50-059-A-0,0,2,150,10,10,10,30,,,,,
22126,50-060-A-0,0,7,150,10,10,10,30,,,,,
22127,50-061-A-0,0,2,150,10,10,10,30,,,,,
22128,50-062-A-0,0,9,150,10,10,10,30,,,,,
22129,50-063-A-0,0,7,150,10,10,10,30,,,,,
22130,50-064-A-0,0,6,150,10,10,10,30,,,,,
22131,50-065-A-0,0,6,150,10,10,10,30,,,,,
22132,50-066-A-0,0,2,150,10,10,10,30,,,,,
22133,50-068-A-0,0,1,150,10,10,10,30,,,,,
22134,50-068-B-0,0,6,150,10,10,10,30,,,,,
22135,50-068-C-0,0,6,150,10,10,10,30,,,,,
22136,50-070-A-0,0,4,150,10,10,10,30,,,,,
22137,50-070-B-0,0,6,150,10,10,10,30,,,,,
22138,50-071-A-0,0,7,150,10,10,10,30,,,,,
22139,50-072-A-0,0,1,150,10,10,10,30,,,,,
22140,50-072-B-0,0,8,150,10,10,10,30,,,,,
22141,50-073-A-0,0,8,150,10,10,10,30,,,,,
22142,50-074-A-0,0,6,150,10,10,10,30,,,,,
22143,50-075-A-0,0,12,150,10,10,10,30,,,,,
22144,50-076-A-0,0,11,150,10,10,10,30,,,,,
22145,50-077-A-0,0,1,150,10,10,10,30,,,,,
22146,50-079-A-0,0,2,150,10,10,10,30,,,,,
22147,50-080-A-0,0,8,150,10,10,10,30,,,,,
22148,50-082-A-0,0,6,150,10,10,10,30,,,,,
22149,50-083-A-0,0,3,150,10,10,10,30,,,,,
22150,50-084-A-0,0,14,150,10,10,10,30,,,,,
22151,50-084-B-0,0,12,150,10,10,10,30,,,,,
22152,50-084-C-0,0,8,150,10,10,10,30,,,,,
22153,50-085-A-0,0,1,150,10,10,10,30,,,,,
22154,50-086-A-0,0,3,150,10,10,10,30,,,,,
22155,50-086-B-0,0,5,150,10,10,10,30,,,,,
22156,50-086-C-0,0,7,150,10,10,10,30,,,,,
22157,50-086-D-0,0,4,150,10,10,10,30,,,,,
22158,50-086-E-0,0,3,150,10,10,10,30,,,,,
22159,50-087-A-0,0,15,150,10,10,10,30,,,,,
22160,50-087-B-0,0,2,150,10,10,10,30,,,,,
22161,50-088-A-0,0,18,150,10,10,10,30,,,,,
22162,50-089-A-0,0,12,150,10,10,10,30,,,,,
22163,50-090-A-0,0,12,150,10,10,10,30,,,,,
22164,50-091-A-0,0,2,150,10,10,10,30,,,,,
22165,50-092-A-0,0,10,150,10,10,10,30,,,,,
22166,50-093-A-0,0,6,150,10,10,10,30,,,,,
22167,50-094-A-0,0,4,150,10,10,10,30,,,,,
22168,50-095-A-0,0,6,150,10,10,10,30,,,,,
22169,50-096-A-0,0,4,150,10,10,10,30,,,,,
22170,50-097-A-0,0,9,150,10,10,10,30,,,,,
22171,50-098-A-0,0,10,150,10,10,10,30,,,,,
22172,50-099-A-0,0,7,150,10,10,10,30,,,,,
22173,50-100-A-0,0,5,150,10,10,10,30,,,,,
22174,50-102-A-0,0,2,150,10,10,10,30,,,,,
22175,50-103-A-0,0,6,150,10,10,10,30,,,,,
22176,50-104-A-0,0,8,150,10,10,10,30,,,,,
22177,50-105-A-0,0,3,150,10,10,10,30,,,,,
22178,50-106-A-0,0,11,150,10,10,10,30,,,,,
22179,50-107-A-0,0,6,150,10,10,10,30,,,,,
22180,50-107-B-0,0,3,150,10,10,10,30,,,,,
22181,50-108-A-0,0,6,150,10,10,10,30,,,,,
22182,50-109-A-0,0,13,150,10,10,10,30,,,,,
22183,50-110-A-0,0,6,150,10,10,10,30,,,,,
22184,50-111-A-0,0,6,150,10,10,10,30,,,,,
22185,50-112-A-0,0,5,150,10,10,10,30,,,,,
22186,50-113-A-0,0,6,150,10,10,10,30,,,,,
22187,50-114-A-0,0,11,150,10,10,10,30,,,,,
22188,50-115-A-0,0,10,150,10,10,10,30,,,,,
22189,50-115-B-0,0,6,150,10,10,10,30,,,,,
22190,50-116-A-0,0,5,150,10,10,10,30,,,,,
22191,50-117-A-0,0,4,150,10,10,10,30,,,,,
22192,50-118-A-0,0,8,150,10,10,10,30,,,,,
22193,50-119-A-0,0,6,150,10,10,10,30,,,,,
22194,50-120-A-0,0,7,150,10,10,10,30,,,,,
22195,50-121-A-0,0,7,150,10,10,10,30,,,,,
22196,50-122-A-0,0,5,150,10,10,10,30,,,,,
22197,50-123-B-0,0,6,150,10,10,10,30,,,,,
22198,50-123-C-0,0,6,150,10,10,10,30,,,,,
22199,50-124-A-0,0,10,150,10,10,10,30,,,,,
22200,50-125-A-0,0,9,150,10,10,10,30,,,,,
22201,50-126-C-0,0,1,150,10,10,10,30,,,,,
22202,50-127-B-0,0,5,150,10,10,10,30,,,,,
22203,50-128-D-0,0,1,150,10,10,10,30,,,,,
22204,50-129-A-0,0,12,150,10,10,10,30,,,,,
22205,50-131-A-0,0,4,150,10,10,10,30,,,,,
22206,50-132-A-0,0,6,150,10,10,10,30,,,,,
22207,50-133-A-0,0,3,150,10,10,10,30,,,,,
22208,50-134-A-0,0,6,150,10,10,10,30,,,,,
22209,50-135-A-0,0,9,150,10,10,10,30,,,,,
22210,50-136-A-0,0,5,150,10,10,10,30,,,,,
22211,50-138-A-0,0,11,150,10,10,10,30,,,,,
22212,50-139-A-0,0,6,150,10,10,10,30,,,,,
22213,50-140-A-0,0,21,150,10,10,10,30,,,,,
22214,50-140-B-0,0,3,150,10,10,10,30,,,,,
22215,50-140-C-0,0,5,150,10,10,10,30,,,,,
22216,50-141-A-0,0,7,150,10,10,10,30,,,,,
22217,50-143-A-0,0,8,150,10,10,10,30,,,,,
22218,50-143-B-0,0,5,150,10,10,10,30,,,,,
22219,50-143-C-0,0,5,150,10,10,10,30,,,,,
22220,50-143-D-0,0,4,150,10,10,10,30,,,,,
22221,50-143-E-0,0,5,150,10,10,10,30,,,,,
22222,50-143-F-0,0,8,150,10,10,10,30,,,,,
22223,50-144-A-0,0,12,150,10,10,10,30,,,,,
22224,50-145-A-0,0,5,150,10,10,10,30,,,,,
22225,50-146-A-0,0,6,150,10,10,10,30,,,,,
22226,50-147-A-0,0,4,150,10,10,10,30,,,,,
22227,50-147-B-0,0,1,150,10,10,10,30,,,,,
22228,50-148-A-0,0,5,150,10,10,10,30,,,,,
22229,50-149-A-0,0,6,150,10,10,10,30,,,,,
22230,50-149-B-0,0,7,150,10,10,10,30,,,,,
22231,50-150-A-0,0,8,150,10,10,10,30,,,,,
22232,50-150-B-0,0,1,150,10,10,10,30,,,,,
22233,50-151-A-0,0,9,150,10,10,10,30,,,,,
22234,50-152-A-0,0,10,150,10,10,10,30,,,,,
22235,50-153-A-0,0,18,150,10,10,10,30,,,,,
22236,50-154-A-0,0,8,150,10,10,10,30,,,,,
22237,50-157-A-0,0,13,150,10,10,10,30,,,,,
22238,50-157-B-0,0,5,150,10,10,10,30,,,,,
22239,50-158-A-0,0,8,150,10,10,10,30,,,,,
22240,50-159-A-0,0,5,150,10,10,10,30,,,,,
22241,50-162-A-0,0,8,150,10,10,10,30,,,,,
22242,50-163-A-0,0,2,150,10,10,10,30,,,,,
22243,50-164-A-0,0,1,150,10,10,10,30,,,,,
22244,50-165-A-0,0,6,150,10,10,10,30,,,,,
22245,50-166-B-0,0,7,150,10,10,10,30,,,,,
22246,50-168-A-0,0,11,150,10,10,10,30,,,,,
22247,50-169-A-0,0,11,150,10,10,10,30,,,,,
22248,50-170-A-0,0,5,150,10,10,10,30,,,,,
22249,50-170-B-0,0,7,150,10,10,10,30,,,,,
22250,50-171-A-0,0,8,150,10,10,10,30,,,,,
22251,50-172-A-0,0,3,150,10,10,10,30,,,,,
22252,50-172-B-0,0,9,150,10,10,10,30,,,,,
22253,50-175-A-0,0,9,150,10,10,10,30,,,,,
22254,50-176-A-0,0,7,150,10,10,10,30,,,,,
22255,50-177-A-0,0,9,150,10,10,10,30,,,,,
22256,50-177-B-0,0,5,150,10,10,10,30,,,,,
22257,50-178-A-0,0,10,150,10,10,10,30,,,,,
22258,50-179-A-0,0,7,150,10,10,10,30,,,,,
22259,50-180-A-0,0,10,150,10,10,10,30,,,,,
22260,50-181-A-0,0,7,150,10,10,10,30,,,,,
22261,50-182-A-0,0,9,150,10,10,10,30,,,,,
22262,50-183-A-0,0,9,150,10,10,10,30,,,,,
22263,50-184-A-0,0,8,150,10,10,10,30,,,,,
22264,50-188-A-0,0,6,150,10,10,10,30,,,,,
22265,50-189-B-0,0,4,150,10,10,10,30,,,,,
22266,50-190-A-0,0,7,150,10,10,10,30,,,,,
22267,50-190-B-0,0,7,150,10,10,10,30,,,,,
22268,50-192-A-0,0,9,150,10,10,10,30,,,,,
22269,50-196-A-0,0,6,150,10,10,10,30,,,,,
22270,50-197-A-0,0,7,150,10,10,10,30,,,,,
22271,50-198-A-0,0,4,150,10,10,10,30,,,,,
22272,50-199-A-0,0,6,150,10,10,10,30,,,,,
22273,50-200-A-0,0,7,150,10,10,10,30,,,,,
22274,50-201-A-0,0,2,150,10,10,10,30,,,,,
22275,50-202-A-0,0,5,150,10,10,10,30,,,,,
22276,50-203-A-0,0,5,150,10,10,10,30,,,,,
22277,50-204-A-0,0,5,150,10,10,10,30,,,,,
22278,50-205-B-0,0,4,150,10,10,10,30,,,,,
22279,50-206-A-0,0,2,150,10,10,10,30,,,,,
22280,50-207-A-0,0,7,150,10,10,10,30,,,,,
22281,50-208-A-0,0,8,150,10,10,10,30,,,,,
22282,50-210-A-0,0,1,150,10,10,10,30,,,,,
22283,50-211-B-0,0,3,150,10,10,10,30,,,,,
22284,50-212-B-0,0,4,150,10,10,10,30,,,,,
22285,50-213-A-0,0,3,150,10,10,10,30,,,,,
22286,50-214-A-0,0,11,150,10,10,10,30,,,,,
22287,50-215-A-0,0,9,150,10,10,10,30,,,,,
22288,50-216-A-0,0,10,150,10,10,10,30,,,,,
22289,50-217-A-0,0,4,150,10,10,10,30,,,,,
22290,50-218-A-0,0,6,150,10,10,10,30,,,,,
22291,50-219-A-0,0,3,150,10,10,10,30,,,,,
22292,50-220-A-0,0,7,150,10,10,10,30,,,,,
22293,50-221-A-0,0,10,150,10,10,10,30,,,,,
22294,50-222-A-0,0,3,150,10,10,10,30,,,,,
22295,50-223-A-0,0,5,150,10,10,10,30,,,,,
22296,50-224-A-0,0,2,150,10,10,10,30,,,,,
22297,50-225-A-0,0,8,150,10,10,10,30,,,,,
22298,50-226-A-0,0,6,150,10,10,10,30,,,,,
22299,50-227-A-0,0,1,150,10,10,10,30,,,,,
22300,50-228-A-0,0,1,150,10,10,10,30,,,,,
22301,50-229-A-0,0,1,150,10,10,10,30,,,,,
22302,50-230-A-0,0,12,150,10,10,10,30,,,,,
22303,50-231-A-0,0,8,150,10,10,10,30,,,,,
22304,51-001-A-0,0,4,151,10,10,10,30,,,,,
22305,51-003-A-0,0,3,151,10,10,10,30,,,,,
22306,51-004-A-0,0,10,151,10,10,10,30,,,,,
22307,51-005-A-0,0,5,151,10,10,10,30,,,,,
22308,51-006-A-0,0,8,151,10,10,10,30,,,,,
22309,51-010-A-0,0,3,151,10,10,10,30,,,,,
22310,51-011-B-0,0,6,151,10,10,10,30,,,,,
22311,51-013-A-0,0,1,151,10,10,10,30,,,,,
22312,51-014-A-0,0,2,151,10,10,10,30,,,,,
22313,51-015-A-0,0,7,151,10,10,10,30,,,,,
22314,51-016-A-0,0,3,151,10,10,10,30,,,,,
22315,51-017-A-0,0,4,151,10,10,10,30,,,,,
22316,51-019-A-0,0,6,151,10,10,10,30,,,,,
22317,51-022-A-0,0,6,151,10,10,10,30,,,,,
22318,51-023-A-0,0,4,151,10,10,10,30,,,,,
22319,51-024-A-0,0,5,151,10,10,10,30,,,,,
22320,51-026-A-0,0,10,151,10,10,10,30,,,,,
22321,51-027-A-0,0,9,151,10,10,10,30,,,,,
22322,51-033-A-0,0,1,151,10,10,10,30,,,,,
22323,51-038-A-0,0,5,151,10,10,10,30,,,,,
22324,51-039-A-0,0,5,151,10,10,10,30,,,,,
22325,51-040-A-0,0,9,151,10,10,10,30,,,,,
22326,51-041-A-0,0,3,151,10,10,10,30,,,,,
22327,51-042-A-0,0,7,151,10,10,10,30,,,,,
22328,51-043-A-0,0,2,151,10,10,10,30,,,,,
22329,51-045-A-0,0,13,151,10,10,10,30,,,,,
22330,51-048-A-0,0,7,151,10,10,10,30,,,,,
22331,51-051-A-0,0,7,151,10,10,10,30,,,,,
22332,51-052-A-0,0,8,151,10,10,10,30,,,,,
22333,51-053-A-0,0,4,151,10,10,10,30,,,,,
22334,51-054-A-0,0,5,151,10,10,10,30,,,,,
22335,51-056-A-0,0,7,151,10,10,10,30,,,,,
22336,51-057-A-0,0,3,151,10,10,10,30,,,,,
22337,51-057-B-0,0,2,151,10,10,10,30,,,,,
22338,51-059-A-0,0,4,151,10,10,10,30,,,,,
22339,51-060-A-0,0,4,151,10,10,10,30,,,,,
22340,51-063-A-0,0,14,151,10,10,10,30,,,,,
22341,51-064-A-0,0,3,151,10,10,10,30,,,,,
22342,51-065-A-0,0,6,151,10,10,10,30,,,,,
22343,51-066-A-0,0,2,151,10,10,10,30,,,,,
22344,51-069-A-0,0,6,151,10,10,10,30,,,,,
22345,51-072-A-0,0,6,151,10,10,10,30,,,,,
22346,51-073-A-0,0,7,151,10,10,10,30,,,,,
22347,51-074-A-0,0,6,151,10,10,10,30,,,,,
22348,51-075-A-0,0,12,151,10,10,10,30,,,,,
22349,51-076-A-0,0,8,151,10,10,10,30,,,,,
22350,51-076-B-0,0,2,151,10,10,10,30,,,,,
22351,51-077-A-0,0,9,151,10,10,10,30,,,,,
22352,51-078-A-0,0,10,151,10,10,10,30,,,,,
22353,51-079-A-0,0,9,151,10,10,10,30,,,,,
22354,51-080-A-0,0,8,151,10,10,10,30,,,,,
22355,51-081-A-0,0,5,151,10,10,10,30,,,,,
22356,51-083-A-0,0,4,151,10,10,10,30,,,,,
22357,51-083-B-0,0,3,151,10,10,10,30,,,,,
22358,51-084-A-0,0,12,151,10,10,10,30,,,,,
22359,51-086-B-0,0,3,151,10,10,10,30,,,,,
22360,51-086-C-0,0,3,151,10,10,10,30,,,,,
22361,51-087-A-0,0,7,151,10,10,10,30,,,,,
22362,51-089-A-0,0,8,151,10,10,10,30,,,,,
22363,51-090-A-0,0,9,151,10,10,10,30,,,,,
22364,51-092-B-0,0,10,151,10,10,10,30,,,,,
22365,51-094-A-0,0,10,151,10,10,10,30,,,,,
22366,51-100-A-0,0,7,151,10,10,10,30,,,,,
22367,51-101-A-0,0,3,151,10,10,10,30,,,,,
22368,51-101-B-0,0,4,151,10,10,10,30,,,,,
22369,51-101-C-0,0,4,151,10,10,10,30,,,,,
22370,51-102-A-0,0,8,151,10,10,10,30,,,,,
22371,51-104-A-0,0,5,151,10,10,10,30,,,,,
22372,51-105-A-0,0,9,151,10,10,10,30,,,,,
22373,51-105-B-0,0,5,151,10,10,10,30,,,,,
22374,51-106-A-0,0,2,151,10,10,10,30,,,,,
22375,51-107-A-0,0,8,151,10,10,10,30,,,,,
22376,51-109-A-0,0,3,151,10,10,10,30,,,,,
22377,51-109-B-0,0,6,151,10,10,10,30,,,,,
22378,51-110-A-0,0,7,151,10,10,10,30,,,,,
22379,51-111-A-0,0,4,151,10,10,10,30,,,,,
22380,51-112-A-0,0,10,151,10,10,10,30,,,,,
22381,51-116-A-0,0,11,151,10,10,10,30,,,,,
22382,51-117-A-0,0,8,151,10,10,10,30,,,,,
22383,51-120-C-0,0,1,151,10,10,10,30,,,,,
22384,51-121-D-0,0,3,151,10,10,10,30,,,,,
22385,51-122-A-0,0,1,151,10,10,10,30,,,,,
22386,51-123-A-0,0,10,151,10,10,10,30,,,,,
22387,51-126-A-0,0,6,151,10,10,10,30,,,,,
22388,51-127-A-0,0,6,151,10,10,10,30,,,,,
22389,51-128-A-0,0,3,151,10,10,10,30,,,,,
22390,51-129-A-0,0,7,151,10,10,10,30,,,,,
22391,51-130-A-0,0,5,151,10,10,10,30,,,,,
22392,51-131-A-0,0,6,151,10,10,10,30,,,,,
22393,51-132-A-0,0,6,151,10,10,10,30,,,,,
22394,51-133-A-0,0,4,151,10,10,10,30,,,,,
22395,51-134-A-0,0,5,151,10,10,10,30,,,,,
22396,51-135-B-0,0,5,151,10,10,10,30,,,,,
22397,51-136-A-0,0,5,151,10,10,10,30,,,,,
22398,51-137-A-0,0,3,151,10,10,10,30,,,,,
22399,51-138-A-0,0,4,151,10,10,10,30,,,,,
22400,51-139-A-0,0,4,151,10,10,10,30,,,,,
22401,51-140-A-0,0,4,151,10,10,10,30,,,,,
22402,51-141-A-0,0,2,151,10,10,10,30,,,,,
22403,51-142-A-0,0,7,151,10,10,10,30,,,,,
22404,51-143-A-0,0,4,151,10,10,10,30,,,,,
22405,51-144-A-0,0,8,151,10,10,10,30,,,,,
22406,51-145-A-0,0,6,151,10,10,10,30,,,,,
22407,51-146-A-0,0,4,151,10,10,10,30,,,,,
22408,51-147-A-0,0,6,151,10,10,10,30,,,,,
22409,51-148-A-0,0,4,151,10,10,10,30,,,,,
22410,51-149-A-0,0,7,151,10,10,10,30,,,,,
22411,51-150-A-0,0,6,151,10,10,10,30,,,,,
22412,51-151-A-0,0,2,151,10,10,10,30,,,,,
22413,51-152-A-0,0,4,151,10,10,10,30,,,,,
22414,51-153-A-0,0,5,151,10,10,10,30,,,,,
22415,51-154-A-0,0,4,151,10,10,10,30,,,,,
22416,51-155-A-0,0,3,151,10,10,10,30,,,,,
22417,51-156-A-0,0,4,151,10,10,10,30,,,,,
22418,51-157-A-0,0,5,151,10,10,10,30,,,,,
22419,51-158-A-0,0,6,151,10,10,10,30,,,,,
22420,51-159-A-0,0,4,151,10,10,10,30,,,,,
22421,51-160-A-0,0,5,151,10,10,10,30,,,,,
22422,51-161-A-0,0,3,151,10,10,10,30,,,,,
22423,51-162-A-0,0,2,151,10,10,10,30,,,,,
22424,52-003-A-0,0,10,152,10,10,10,30,,,,,
22425,52-004-A-0,0,1,152,10,10,10,30,,,,,
22426,52-007-A-0,0,4,152,10,10,10,30,,,,,
22427,52-011-A-0,0,4,152,10,10,10,30,,,,,
22428,52-013-A-0,0,3,152,10,10,10,30,,,,,
22429,52-014-A-0,0,4,152,10,10,10,30,,,,,
22430,52-014-B-0,0,2,152,10,10,10,30,,,,,
22431,52-015-A-0,0,16,152,10,10,10,30,,,,,
