hh_id	hh_name	hh_inCDA	hh_size	hh_village-id
16981	39-113-A-0	0	8	139
16982	39-115-A-0	0	3	139
16983	39-115-B-0	0	5	139
16984	39-116-A-0	0	5	139
16985	39-117-A-0	0	15	139
16986	39-118-A-0	0	6	139
16987	39-120-A-0	0	8	139
16988	39-121-A-0	0	10	139
16989	39-122-A-0	0	12	139
16990	39-124-A-0	0	12	139
16991	39-125-A-0	0	2	139
16992	39-126-A-0	0	8	139
16993	39-127-A-0	0	4	139
16994	39-128-A-0	0	9	139
16995	39-130-A-0	0	1	139
16996	39-131-A-0	0	4	139
16997	39-132-A-0	0	3	139
16998	39-133-A-0	0	6	139
16999	39-134-A-0	0	4	139
17000	39-135-A-0	0	5	139
17001	39-136-A-0	0	6	139
17002	39-137-A-0	0	5	139
17003	39-138-A-0	0	4	139
17004	39-139-A-0	0	3	139
17005	39-140-A-0	0	4	139
17006	39-141-A-0	0	3	139
17007	39-142-A-0	0	4	139
17008	40-001-A-0	0	8	140
17009	40-005-A-0	0	7	140
17010	40-006-A-0	0	9	140
17011	40-006-B-0	0	8	140
17012	40-007-A-0	0	5	140
17013	40-008-A-0	0	7	140
17014	40-010-A-0	0	6	140
17015	40-012-A-0	0	3	140
17016	40-014-A-0	0	8	140
17017	40-015-A-0	0	7	140
17018	40-018-A-0	0	6	140
17019	40-021-A-0	0	9	140
17020	40-021-B-0	0	8	140
17021	40-022-A-0	0	6	140
17022	40-022-B-0	0	4	140
17023	40-023-A-0	0	6	140
17024	40-025-A-0	0	7	140
17025	40-025-B-0	0	11	140
17026	40-030-A-0	0	14	140
17027	40-031-A-0	0	19	140
17028	40-031-B-0	0	7	140
17029	40-032-A-0	0	8	140
17030	40-033-A-0	0	6	140
17031	40-034-A-0	0	4	140
17032	40-034-B-0	0	12	140
17033	40-034-C-0	0	7	140
17034	40-034-D-0	0	4	140
17035	40-034-E-0	0	7	140
17036	40-035-A-0	0	9	140
17037	40-036-A-0	0	16	140
17038	40-039-A-0	0	7	140
17039	40-039-B-0	0	5	140
17040	40-042-A-0	0	8	140
17041	40-044-A-0	0	8	140
17042	40-045-A-0	0	11	140
17043	40-045-B-0	0	4	140
17044	40-046-A-0	0	5	140
17045	40-047-A-0	0	7	140
17046	40-047-B-0	0	9	140
17047	40-048-A-0	0	16	140
17048	40-049-A-0	0	9	140
17049	40-052-A-0	0	5	140
17050	40-053-A-0	0	8	140
17051	40-054-A-0	0	8	140
17052	40-060-A-0	0	5	140
17053	40-061-A-0	0	8	140
17054	40-062-A-0	0	10	140
17055	40-062-B-0	0	21	140
17056	40-064-A-0	0	11	140
17057	40-065-A-0	0	5	140
17058	40-072-A-0	0	7	140
17059	40-073-A-0	0	2	140
17060	40-073-B-0	0	10	140
17061	40-075-C-0	0	8	140
17062	40-075-D-0	0	7	140
17063	40-075-E-0	0	6	140
17064	40-075-F-0	0	6	140
17065	40-076-A-0	0	1	140
17066	40-076-B-0	0	3	140
17067	40-077-A-0	0	6	140
17068	40-078-A-0	0	1	140
17069	40-080-A-0	0	9	140
17070	40-080-B-0	0	10	140
17071	40-081-A-0	0	3	140
17072	40-082-A-0	0	2	140
17073	40-086-A-0	0	7	140
17074	40-086-B-0	0	6	140
17075	40-088-A-0	0	7	140
17076	40-090-A-0	0	3	140
17077	40-091-B-0	0	6	140
17078	40-091-C-0	0	6	140
17079	40-093-A-0	0	3	140
17080	40-093-B-0	0	1	140
17081	40-094-A-0	0	6	140
17082	40-095-A-0	0	10	140
17083	40-095-B-0	0	5	140
17084	40-098-A-0	0	8	140
17085	40-098-B-0	0	1	140
17086	40-101-A-0	0	8	140
17087	40-102-A-0	0	8	140
17088	40-105-A-0	0	1	140
17089	40-108-A-0	0	8	140
17090	40-109-A-0	0	5	140
17091	40-112-B-0	0	3	140
17092	40-113-A-0	0	3	140
17093	40-113-B-0	0	5	140
17094	40-114-A-0	0	4	140
17095	40-120-A-0	0	22	140
17096	40-121-A-0	0	3	140
17097	40-122-A-0	0	13	140
17098	40-123-A-0	0	7	140
17099	40-124-A-0	0	1	140
17100	40-125-A-0	0	4	140
17101	40-129-A-0	0	1	140
17102	40-130-A-0	0	10	140
17103	40-130-B-0	0	8	140
17104	40-131-A-0	0	15	140
17105	40-132-A-0	0	2	140
17106	40-135-A-0	0	10	140
17107	40-136-A-0	0	7	140
17108	40-136-B-0	0	3	140
17109	40-137-A-0	0	4	140
17110	40-139-A-0	0	2	140
17111	40-140-A-0	0	9	140
17112	40-141-A-0	0	9	140
17113	40-142-A-0	0	2	140
17114	40-144-A-0	0	8	140
17115	40-148-A-0	0	6	140
17116	40-150-A-0	0	6	140
17117	40-152-A-0	0	7	140
17118	40-153-A-0	0	4	140
17119	40-156-A-0	0	6	140
17120	40-157-A-0	0	3	140
17121	40-159-A-0	0	1	140
17122	40-161-A-0	0	6	140
17123	40-162-A-0	0	2	140
17124	40-163-B-0	0	7	140
17125	40-164-A-0	0	2	140
17126	40-165-A-0	0	4	140
17127	40-169-A-0	0	1	140
17128	40-170-A-0	0	9	140
17129	40-172-B-0	0	7	140
17130	40-172-C-0	0	8	140
17131	40-173-A-0	0	4	140
17132	40-175-A-0	0	8	140
17133	40-176-A-0	0	5	140
17134	40-177-A-0	0	3	140
17135	40-178-A-0	0	4	140
17136	40-179-A-0	0	6	140
17137	40-180-A-0	0	6	140
17138	40-182-A-0	0	7	140
17139	40-183-A-0	0	1	140
17140	40-185-A-0	0	1	140
17141	40-186-A-0	0	2	140
17142	40-189-A-0	0	6	140
17143	40-190-A-0	0	10	140
17144	40-190-B-0	0	8	140
17145	40-191-A-0	0	6	140
17146	40-193-A-0	0	4	140
17147	40-195-C-0	0	10	140
17148	40-199-B-0	0	9	140
17149	40-201-A-0	0	14	140
17150	40-202-B-0	0	5	140
17151	40-203-A-0	0	10	140
17152	40-205-A-0	0	16	140
17153	40-206-A-0	0	6	140
17154	40-207-A-0	0	6	140
17155	40-208-A-0	0	13	140
17156	40-209-A-0	0	11	140
17157	40-209-D-0	0	3	140
17158	40-210-A-0	0	3	140
17159	40-211-A-0	0	7	140
17160	40-211-B-0	0	5	140
17161	40-211-C-0	0	6	140
17162	40-213-A-0	0	3	140
17163	40-214-A-0	0	13	140
17164	40-214-B-0	0	6	140
17165	40-215-A-0	0	12	140
17166	40-216-A-0	0	22	140
17167	40-216-B-0	0	3	140
17168	40-220-A-0	0	5	140
17169	40-220-B-0	0	6	140
17170	40-220-C-0	0	2	140
17171	40-221-A-0	0	8	140
17172	40-224-A-0	0	24	140
17173	40-224-B-0	0	15	140
17174	40-224-C-0	0	1	140
17175	40-224-D-0	0	8	140
17176	40-225-A-0	0	11	140
17177	40-226-A-0	0	12	140
17178	40-228-A-0	0	11	140
17179	40-229-A-0	0	11	140
17180	40-231-A-0	0	15	140
17181	40-233-A-0	0	15	140
17182	40-234-A-0	0	6	140
17183	40-234-B-0	0	13	140
17184	40-235-A-0	0	4	140
17185	40-236-A-0	0	4	140
17186	40-237-C-0	0	7	140
17187	40-237-D-0	0	7	140
17188	40-237-E-0	0	7	140
17189	40-238-A-0	0	13	140
17190	40-238-B-0	0	3	140
17191	40-239-A-0	0	8	140
17192	40-240-A-0	0	12	140
17193	40-241-A-0	0	6	140
17194	40-242-A-0	0	3	140
17195	40-243-A-0	0	5	140
17196	40-244-A-0	0	13	140
17197	40-246-A-0	0	17	140
17198	40-247-A-0	0	1	140
17199	40-248-A-0	0	13	140
17200	40-250-A-0	0	7	140
17201	40-253-A-0	0	19	140
17202	40-254-A-0	0	5	140
17203	40-255-A-0	0	27	140
17204	40-256-A-0	0	13	140
17205	40-257-A-0	0	13	140
17206	40-257-B-0	0	14	140
17207	40-258-A-0	0	7	140
17208	40-259-A-0	0	6	140
17209	40-260-B-0	0	6	140
17210	40-261-A-0	0	19	140
17211	40-261-C-0	0	16	140
17212	40-263-A-0	0	19	140
17213	40-264-E-0	0	1	140
17214	40-265-B-0	0	3	140
17215	40-265-E-0	0	1	140
17216	40-267-A-0	0	6	140
17217	40-267-C-0	0	3	140
17218	40-268-A-0	0	12	140
17219	40-269-A-0	0	7	140
17220	40-270-A-0	0	16	140
17221	40-271-B-0	0	7	140
17222	40-272-A-0	0	10	140
17223	40-273-A-0	0	5	140
17224	40-273-B-0	0	5	140
17225	40-274-A-0	0	5	140
17226	40-275-A-0	0	7	140
17227	40-276-A-0	0	7	140
17228	40-279-A-0	0	9	140
17229	40-280-A-0	0	13	140
17230	40-281-A-0	0	3	140
17231	40-282-A-0	0	8	140
17232	40-282-B-0	0	6	140
17233	40-285-A-0	0	8	140
17234	40-286-A-0	0	17	140
17235	40-287-A-0	0	9	140
17236	40-288-A-0	0	9	140
17237	40-291-B-0	0	25	140
17238	40-292-B-0	0	7	140
17239	40-293-A-0	0	20	140
17240	40-293-B-0	0	6	140
17241	40-294-A-0	0	4	140
17242	40-299-B-0	0	8	140
17243	40-300-A-0	0	13	140
17244	40-305-A-0	0	10	140
17245	40-305-C-0	0	6	140
17246	40-306-A-0	0	9	140
17247	40-306-B-0	0	9	140
17248	40-308-A-0	0	8	140
17249	40-310-A-0	0	10	140
17250	40-312-A-0	0	7	140
17251	40-313-A-0	0	6	140
17252	40-314-A-0	0	5	140
17253	40-317-A-0	0	8	140
17254	40-321-D-0	0	1	140
17255	40-322-A-0	0	3	140
17256	40-322-B-0	0	3	140
17257	40-323-A-0	0	5	140
17258	40-326-A-0	0	10	140
17259	40-327-A-0	0	5	140
17260	40-331-A-0	0	2	140
17261	40-332-A-0	0	6	140
17262	40-334-A-0	0	7	140
17263	40-336-A-0	0	5	140
17264	40-339-A-0	0	5	140
17265	40-340-A-0	0	14	140
17266	40-342-A-0	0	7	140
17267	40-345-A-0	0	8	140
17268	40-346-A-0	0	3	140
17269	40-347-A-0	0	6	140
17270	40-348-A-0	0	4	140
17271	40-349-A-0	0	3	140
17272	40-350-A-0	0	3	140
17273	40-351-A-0	0	3	140
17274	40-352-A-0	0	3	140
17275	40-353-A-0	0	4	140
17276	40-354-A-0	0	4	140
17277	40-355-A-0	0	2	140
17278	40-357-A-0	0	7	140
17279	40-358-A-0	0	8	140
17280	40-360-A-0	0	6	140
17281	40-361-A-0	0	4	140
17282	40-362-A-0	0	9	140
17283	40-363-A-0	0	5	140
17284	40-364-A-0	0	8	140
17285	40-365-A-0	0	7	140
17286	40-366-A-0	0	2	140
17287	40-367-A-0	0	6	140
17288	40-368-A-0	0	2	140
17289	40-370-A-0	0	4	140
17290	40-371-A-0	0	3	140
17291	40-372-A-0	0	5	140
17292	40-373-A-0	0	1	140
17293	40-374-A-0	0	6	140
17294	40-375-A-0	0	3	140
17295	40-376-A-0	0	3	140
17296	40-377-A-0	0	4	140
17297	40-378-A-0	0	4	140
17298	40-379-A-0	0	4	140
17299	40-381-A-0	0	5	140
17300	40-382-A-0	0	4	140
17301	40-385-A-0	0	5	140
17302	40-386-A-0	0	6	140
17303	40-387-A-0	0	6	140
17304	40-388-A-0	0	4	140
17305	40-389-A-0	0	6	140
17306	40-390-A-0	0	5	140
17307	40-391-A-0	0	7	140
17308	40-393-A-0	0	5	140
17309	40-394-A-0	0	2	140
17310	40-396-A-0	0	5	140
17311	40-397-A-0	0	5	140
17312	40-398-A-0	0	1	140
17313	40-400-A-0	0	5	140
17314	40-401-A-0	0	6	140
17315	40-402-A-0	0	4	140
17316	40-403-A-0	0	6	140
17317	40-405-A-0	0	5	140
17318	40-406-A-0	0	7	140
17319	40-408-A-0	0	6	140
17320	40-411-A-0	0	2	140
17321	40-412-A-0	0	8	140
17322	40-413-A-0	0	1	140
17323	40-414-A-0	0	1	140
17324	40-415-A-0	0	3	140
17325	40-416-A-0	0	4	140
17326	40-417-A-0	0	5	140
17327	40-418-A-0	0	6	140
17328	40-419-A-0	0	11	140
17329	40-420-A-0	0	3	140
17330	40-421-A-0	0	6	140
17331	40-422-A-0	0	6	140
17332	40-423-A-0	0	5	140
17333	40-424-A-0	0	4	140
17334	40-426-B-0	0	3	140
17335	40-428-A-0	0	5	140
17336	40-429-B-0	0	4	140
17337	40-430-A-0	0	4	140
17338	40-431-A-0	0	3	140
17339	40-432-A-0	0	9	140
17340	40-433-A-0	0	4	140
17341	40-435-A-0	0	4	140
17342	40-436-A-0	0	3	140
17343	40-437-A-0	0	5	140
17344	40-438-A-0	0	5	140
17345	40-440-A-0	0	7	140
17346	40-442-A-0	0	2	140
17347	40-443-A-0	0	10	140
17348	40-444-A-0	0	4	140
17349	40-445-A-0	0	4	140
17350	40-446-A-0	0	7	140
17351	40-447-B-0	0	1	140
17352	40-448-B-0	0	1	140
17353	40-449-A-0	0	3	140
17354	40-450-A-0	0	5	140
17355	40-451-A-0	0	11	140
17356	40-452-A-0	0	2	140
17357	40-453-A-0	0	3	140
17358	40-454-A-0	0	1	140
17359	40-455-A-0	0	4	140
17360	40-456-A-0	0	11	140
17361	40-457-A-0	0	7	140
17362	40-458-A-0	0	5	140
17363	40-459-A-0	0	3	140
17364	40-460-A-0	0	3	140
17365	40-461-A-0	0	15	140
17366	40-462-A-0	0	6	140
17367	40-463-A-0	0	3	140
17368	40-464-A-0	0	6	140
17369	40-464-B-0	0	2	140
17370	40-465-A-0	0	6	140
17371	41-001-A-0	0	4	141
17372	41-003-A-0	0	11	141
17373	41-003-C-0	0	3	141
17374	41-005-A-0	0	8	141
17375	41-007-A-0	0	10	141
17376	41-010-A-0	0	6	141
17377	41-011-A-0	0	14	141
17378	41-013-A-0	0	5	141
17379	41-015-A-0	0	11	141
17380	41-015-B-0	0	8	141
17381	41-016-A-0	0	10	141
17382	41-016-B-0	0	9	141
17383	41-027-A-0	0	22	141
17384	41-029-A-0	0	1	141
17385	41-029-B-0	0	9	141
17386	41-029-C-0	0	6	141
17387	41-029-D-0	0	5	141
17388	41-029-E-0	0	5	141
17389	41-030-A-0	0	7	141
17390	41-030-B-0	0	7	141
17391	41-030-C-0	0	7	141
17392	41-030-D-0	0	9	141
17393	41-032-A-0	0	2	141
17394	41-033-A-0	0	1	141
17395	41-035-A-0	0	5	141
17396	41-036-A-0	0	3	141
17397	41-040-A-0	0	7	141
17398	41-041-A-0	0	6	141
17399	41-042-A-0	0	9	141
17400	41-044-A-0	0	6	141
17401	41-044-B-0	0	6	141
17402	41-045-A-0	0	1	141
17403	41-049-A-0	0	9	141
17404	41-050-A-0	0	2	141
17405	41-051-A-0	0	6	141
17406	41-052-A-0	0	7	141
17407	41-053-A-0	0	11	141
17408	41-053-B-0	0	9	141
17409	41-054-A-0	0	9	141
17410	41-055-A-0	0	10	141
17411	41-056-A-0	0	4	141
17412	41-058-A-0	0	12	141
17413	41-058-C-0	0	6	141
17414	41-059-A-0	0	3	141
17415	41-059-B-0	0	13	141
17416	41-060-A-0	0	14	141
17417	41-061-A-0	0	5	141
17418	41-062-A-0	0	8	141
17419	41-063-A-0	0	10	141
17420	41-068-A-0	0	4	141
17421	41-068-B-0	0	6	141
17422	41-068-C-0	0	5	141
17423	41-068-D-0	0	5	141
17424	41-069-A-0	0	6	141
17425	41-070-A-0	0	9	141
17426	41-073-A-0	0	9	141
17427	41-075-A-0	0	7	141
17428	41-076-A-0	0	7	141
17429	41-077-A-0	0	12	141
17430	41-077-B-0	0	4	141
17431	41-077-C-0	0	4	141
17432	41-080-A-0	0	4	141
17433	41-081-A-0	0	5	141
17434	41-082-A-0	0	5	141
17435	41-084-A-0	0	6	141
17436	41-085-A-0	0	6	141
17437	41-090-A-0	0	2	141
17438	41-095-A-0	0	2	141
17439	41-096-A-0	0	1	141
17440	41-097-A-0	0	2	141
17441	41-098-A-0	0	2	141
17442	41-099-A-0	0	2	141
17443	41-101-A-0	0	7	141
17444	41-102-A-0	0	7	141
17445	41-104-A-0	0	2	141
17446	41-104-B-0	0	5	141
17447	41-106-A-0	0	17	141
17448	41-111-A-0	0	16	141
17449	41-113-A-0	0	6	141
17450	41-114-A-0	0	3	141
17451	41-116-A-0	0	4	141
17452	41-118-A-0	0	12	141
17453	41-120-A-0	0	2	141
17454	41-121-A-0	0	9	141
17455	41-124-A-0	0	7	141
17456	41-126-A-0	0	1	141
17457	41-127-A-0	0	8	141
17458	41-128-A-0	0	7	141
17459	41-130-A-0	0	11	141
17460	41-132-A-0	0	5	141
17461	41-135-A-0	0	5	141
17462	41-136-A-0	0	2	141
17463	41-137-A-0	0	10	141
17464	41-139-A-0	0	10	141
17465	41-141-A-0	0	3	141
17466	41-143-A-0	0	6	141
17467	41-144-A-0	0	8	141
17468	41-144-B-0	0	6	141
17469	41-144-C-0	0	5	141
17470	41-145-A-0	0	3	141
17471	41-147-A-0	0	4	141
17472	41-148-A-0	0	5	141
17473	41-150-A-0	0	6	141
17474	41-154-A-0	0	11	141
17475	41-156-A-0	0	3	141
17476	41-158-A-0	0	20	141
17477	41-159-A-0	0	7	141
17478	41-161-A-0	0	10	141
17479	41-165-A-0	0	4	141
17480	41-166-A-0	0	12	141
17481	41-168-A-0	0	6	141
17482	41-169-A-0	0	7	141
17483	41-173-A-0	0	8	141
17484	41-174-A-0	0	14	141
17485	41-178-A-0	0	2	141
17486	41-180-A-0	0	10	141
17487	41-180-B-0	0	7	141
17488	41-182-A-0	0	4	141
17489	41-183-A-0	0	1	141
17490	41-184-A-0	0	2	141
17491	41-185-A-0	0	13	141
17492	41-185-B-0	0	9	141
17493	41-187-A-0	0	5	141
17494	41-187-B-0	0	8	141
17495	41-187-C-0	0	10	141
17496	41-188-A-0	0	6	141
17497	41-189-A-0	0	7	141
17498	41-189-B-0	0	2	141
17499	41-190-A-0	0	3	141
17500	41-191-A-0	0	10	141
17501	41-191-B-0	0	6	141
17502	41-191-C-0	0	4	141
17503	41-193-A-0	0	5	141
17504	41-195-B-0	0	5	141
17505	41-197-A-0	0	11	141
17506	41-198-A-0	0	1	141
17507	41-199-A-0	0	6	141
17508	41-200-A-0	0	6	141
17509	41-201-A-0	0	3	141
17510	41-204-A-0	0	8	141
17511	41-206-A-0	0	5	141
17512	41-207-A-0	0	9	141
17513	41-207-B-0	0	12	141
17514	41-208-A-0	0	6	141
17515	41-209-A-0	0	20	141
17516	41-210-A-0	0	7	141
17517	41-212-A-0	0	1	141
17518	41-213-A-0	0	13	141
17519	41-214-A-0	0	3	141
17520	41-215-A-0	0	13	141
17521	41-216-A-0	0	7	141
17522	41-217-A-0	0	6	141
17523	41-218-A-0	0	1	141
17524	41-219-A-0	0	5	141
17525	41-219-B-0	0	8	141
17526	41-222-A-0	0	8	141
17527	41-224-A-0	0	8	141
17528	41-225-A-0	0	1	141
17529	41-226-A-0	0	12	141
17530	41-229-A-0	0	7	141
17531	41-230-A-0	0	7	141
17532	41-231-A-0	0	11	141
17533	41-234-A-0	0	10	141
17534	41-235-A-0	0	10	141
17535	41-236-A-0	0	6	141
17536	41-237-A-0	0	19	141
17537	41-238-A-0	0	7	141
17538	41-241-A-0	0	7	141
17539	41-244-B-0	0	5	141
17540	41-245-B-0	0	4	141
17541	41-245-C-0	0	12	141
17542	41-245-D-0	0	8	141
17543	41-246-A-0	0	14	141
17544	41-249-A-0	0	8	141
17545	41-250-A-0	0	7	141
17546	41-251-A-0	0	10	141
17547	41-252-A-0	0	7	141
17548	41-253-A-0	0	8	141
17549	41-253-B-0	0	7	141
17550	41-254-A-0	0	7	141
17551	41-255-A-0	0	8	141
17552	41-258-A-0	0	1	141
17553	41-259-A-0	0	7	141
17554	41-259-B-0	0	10	141
17555	41-260-A-0	0	1	141
17556	41-263-A-0	0	12	141
17557	41-264-A-0	0	7	141
17558	41-265-A-0	0	7	141
17559	41-268-A-0	0	8	141
17560	41-269-A-0	0	12	141
17561	41-270-A-0	0	8	141
17562	41-275-A-0	0	7	141
17563	41-276-A-0	0	11	141
17564	41-277-A-0	0	10	141
17565	41-278-A-0	0	8	141
17566	41-279-D-0	0	3	141
17567	41-279-E-0	0	3	141
17568	41-280-A-0	0	17	141
17569	41-282-A-0	0	6	141
17570	41-282-C-0	0	6	141
17571	41-284-A-0	0	10	141
17572	41-286-A-0	0	7	141
17573	41-292-A-0	0	5	141
17574	41-293-A-0	0	6	141
17575	41-293-B-0	0	5	141
17576	41-294-A-0	0	9	141
17577	41-294-B-0	0	2	141
17578	41-295-C-0	0	3	141
17579	41-296-A-0	0	1	141
17580	41-297-A-0	0	7	141
17581	41-298-A-0	0	6	141
17582	41-300-A-0	0	8	141
17583	41-301-A-0	0	4	141
17584	41-302-A-0	0	7	141
17585	41-303-A-0	0	6	141
17586	41-304-A-0	0	2	141
17587	41-307-A-0	0	10	141
17588	41-308-A-0	0	9	141
17589	41-310-B-0	0	3	141
17590	41-311-A-0	0	7	141
17591	41-312-A-0	0	6	141
17592	41-313-A-0	0	5	141
17593	41-314-A-0	0	6	141
17594	41-315-A-0	0	5	141
17595	41-316-A-0	0	5	141
17596	41-317-B-0	0	5	141
17597	41-319-A-0	0	7	141
17598	41-320-A-0	0	6	141
17599	41-321-A-0	0	28	141
17600	41-322-A-0	0	1	141
17601	41-323-A-0	0	6	141
17602	41-324-A-0	0	6	141
17603	41-325-A-0	0	4	141
17604	41-327-A-0	0	6	141
17605	41-327-B-0	0	10	141
17606	41-328-A-0	0	6	141
17607	41-330-A-0	0	7	141
17608	41-331-A-0	0	5	141
17609	41-332-A-0	0	8	141
17610	41-333-A-0	0	4	141
17611	41-334-A-0	0	5	141
17612	41-335-A-0	0	9	141
17613	41-336-A-0	0	7	141
17614	41-338-A-0	0	8	141
17615	41-339-A-0	0	11	141
17616	41-340-A-0	0	7	141
17617	41-341-A-0	0	8	141
17618	41-342-A-0	0	9	141
17619	41-343-A-0	0	3	141
17620	41-343-B-0	0	7	141
17621	41-344-A-0	0	1	141
17622	41-345-A-0	0	7	141
17623	41-346-A-0	0	2	141
17624	41-347-A-0	0	10	141
17625	41-348-A-0	0	2	141
17626	41-349-A-0	0	4	141
17627	41-350-A-0	0	8	141
17628	41-351-A-0	0	9	141
17629	41-353-A-0	0	5	141
17630	41-354-A-0	0	2	141
17631	41-355-A-0	0	12	141
17632	41-356-A-0	0	1	141
17633	41-357-A-0	0	11	141
17634	41-360-A-0	0	1	141
17635	41-361-A-0	0	3	141
17636	41-362-A-0	0	5	141
17637	41-363-A-0	0	5	141
17638	41-364-A-0	0	7	141
17639	41-365-A-0	0	16	141
17640	41-365-B-0	0	11	141
17641	41-366-A-0	0	3	141
17642	41-367-A-0	0	5	141
17643	41-367-B-0	0	2	141
17644	41-368-A-0	0	3	141
17645	41-369-A-0	0	1	141
17646	41-370-A-0	0	4	141
17647	41-372-A-0	0	4	141
17648	41-373-A-0	0	3	141
17649	41-374-A-0	0	5	141
17650	41-375-A-0	0	1	141
17651	41-376-A-0	0	8	141
17652	41-376-B-0	0	3	141
17653	41-377-A-0	0	1	141
17654	41-378-A-0	0	8	141
17655	41-379-A-0	0	9	141
17656	41-380-A-0	0	6	141
17657	41-381-A-0	0	12	141
17658	41-382-A-0	0	5	141
17659	41-383-A-0	0	1	141
17660	41-384-A-0	0	5	141
17661	41-385-A-0	0	8	141
17662	41-386-A-0	0	13	141
17663	41-387-A-0	0	4	141
17664	41-388-A-0	0	8	141
17665	41-389-A-0	0	6	141
17666	41-390-A-0	0	12	141
17667	41-391-A-0	0	4	141
17668	41-393-A-0	0	2	141
17669	41-394-A-0	0	5	141
17670	41-395-A-0	0	2	141
17671	41-396-A-0	0	6	141
17672	41-397-A-0	0	6	141
17673	41-399-A-0	0	2	141
17674	41-400-A-0	0	2	141
17675	41-402-A-0	0	4	141
17676	41-403-A-0	0	12	141
17677	41-403-B-0	0	8	141
17678	41-404-A-0	0	7	141
17679	41-405-A-0	0	6	141
17680	41-406-A-0	0	5	141
17681	41-407-A-0	0	15	141
17682	41-409-A-0	0	1	141
17683	41-409-B-0	0	1	141
17684	41-410-A-0	0	1	141
17685	41-410-B-0	0	1	141
17686	41-411-A-0	0	2	141
17687	41-412-A-0	0	5	141
17688	41-413-A-0	0	2	141
17689	41-414-A-0	0	4	141
17690	41-415-A-0	0	3	141
17691	41-416-A-0	0	2	141
17692	41-417-A-0	0	2	141
17693	41-417-B-0	0	4	141
17694	41-418-A-0	0	16	141
17695	41-419-A-0	0	3	141
17696	41-421-A-0	0	4	141
17697	42-001-A-2	0	6	142
17698	42-001-A-3	0	4	142
17699	42-001-A-6	0	5	142
17700	42-001-A-7	0	5	142
17701	42-001-B-5	0	15	142
17702	42-001-C-5	0	13	142
17703	42-001-D-5	0	7	142
17704	42-001-E-5	0	4	142
17705	42-001-F-5	0	21	142
17706	42-001-G-5	0	30	142
17707	42-001-H-5	0	1	142
17708	42-001-I-5	0	8	142
17709	42-002-A-2	0	1	142
17710	42-002-A-3	0	7	142
17711	42-002-A-4	0	6	142
17712	42-002-A-7	0	6	142
17713	42-002-F-6	0	7	142
17714	42-003-A-3	0	14	142
17715	42-003-A-5	0	4	142
17716	42-003-A-6	0	7	142
17717	42-003-B-1	0	8	142
17718	42-003-B-2	0	1	142
17719	42-003-B-4	0	8	142
17720	42-003-B-7	0	4	142
17721	42-004-A-1	0	8	142
17722	42-004-A-3	0	4	142
17723	42-004-A-7	0	4	142
17724	42-004-B-2	0	16	142
17725	42-004-B-7	0	1	142
17726	42-004-C-2	0	2	142
17727	42-004-D-6	0	8	142
17728	42-005-A-3	0	1	142
17729	42-005-A-4	0	8	142
17730	42-005-A-7	0	14	142
17731	42-005-B-2	0	6	142
17732	42-005-C-1	0	5	142
17733	42-005-E-6	0	6	142
17734	42-006-A-2	0	14	142
17735	42-006-A-4	0	9	142
17736	42-006-A-7	0	6	142
17737	42-006-B-1	0	8	142
17738	42-006-C-2	0	8	142
17739	42-006-C-3	0	1	142
17740	42-006-C-6	0	13	142
17741	42-006-E-1	0	3	142
17742	42-006-E-6	0	8	142
17743	42-007-A-2	0	9	142
17744	42-007-A-5	0	8	142
17745	42-007-A-7	0	4	142
17746	42-007-B-3	0	1	142
17747	42-007-E-1	0	4	142
17748	42-008-A-1	0	12	142
17749	42-008-A-2	0	12	142
17750	42-008-A-7	0	17	142
17751	42-008-B-2	0	7	142
17752	42-008-B-7	0	1	142
17753	42-008-C-2	0	11	142
17754	42-008-D-2	0	3	142
17755	42-009-A-5	0	17	142
17756	42-009-A-6	0	7	142
17757	42-009-A-7	0	1	142
17758	42-009-B-4	0	3	142
17759	42-009-B-6	0	5	142
17760	42-009-D-1	0	5	142
17761	42-010-A-2	0	4	142
17762	42-010-C-4	0	4	142
17763	42-010-I-1	0	1	142
17764	42-011-A-2	0	8	142
17765	42-011-A-6	0	11	142
17766	42-011-A-7	0	3	142
17767	42-011-B-2	0	10	142
17768	42-011-C-3	0	6	142
17769	42-011-E-1	0	6	142
17770	42-011-F-1	0	4	142
17771	42-012-A-1	0	1	142
17772	42-012-A-3	0	6	142
17773	42-012-B-1	0	1	142
17774	42-012-B-4	0	7	142
17775	42-012-C-2	0	10	142
17776	42-012-C-4	0	6	142
17777	42-013-A-1	0	9	142
17778	42-013-A-2	0	5	142
17779	42-013-A-3	0	3	142
17780	42-013-A-5	0	22	142
17781	42-013-A-6	0	2	142
17782	42-013-C-6	0	4	142
17783	42-013-D-1	0	2	142
17784	42-013-D-6	0	1	142
17785	42-014-A-1	0	8	142
17786	42-014-A-2	0	7	142
17787	42-014-A-3	0	3	142
17788	42-014-A-4	0	11	142
17789	42-014-A-7	0	3	142
17790	42-014-B-2	0	10	142
17791	42-014-B-3	0	18	142
17792	42-014-E-3	0	5	142
17793	42-015-A-2	0	2	142
17794	42-015-A-3	0	6	142
17795	42-015-A-4	0	3	142
17796	42-015-B-2	0	1	142
17797	42-015-C-2	0	3	142
17798	42-016-A-2	0	14	142
17799	42-016-A-3	0	3	142
17800	42-016-A-4	0	7	142
17801	42-016-A-6	0	27	142
